Delivery_Company_Name,Company_Status,Branch_Name,Cal_Year,Cal_Year_Month,Cal_Month_Name,Total_Orders,Total_Delivery_Fee,Avg_Delay_Days,On_Time_Pct
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2021,2021-10,"October",1,4.9,0,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2021,2021-11,"November",3,16.7,-2,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2021,2021-12,"December",2,9.8,-1,50
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2022,2022-02,"February",2,9.8,-1,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2022,2022-04,"April",1,4.9,-3,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2022,2022-05,"May",2,13.8,.5,50
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2022,2022-07,"July",1,4.9,-2,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2022,2022-08,"August",1,4.9,-1,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2022,2022-09,"September",3,14.7,-1.7,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2022,2022-10,"October",1,4.9,-2,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2022,2022-11,"November",1,6.9,-1,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2023,2023-01,"January",1,4.9,-2,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2023,2023-02,"February",1,4.9,0,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2023,2023-03,"March",1,4.9,-2,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2023,2023-07,"July",3,14.7,.3,66.7
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2023,2023-08,"August",2,9.8,-1,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2023,2023-09,"September",1,4.9,-3,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2023,2023-10,"October",1,4.9,0,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2023,2023-11,"November",3,14.7,-1,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2023,2023-12,"December",2,11.8,-.5,50
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2024,2024-01,"January",1,4.9,-2,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2024,2024-04,"April",1,4.9,-1,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2024,2024-06,"June",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2024,2024-09,"September",1,6.9,0,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2024,2024-10,"October",2,11.8,-3,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2024,2024-11,"November",3,16.7,-1,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2024,2024-12,"December",3,14.7,-1.7,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-01,"January",1,4.9,-2,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-02,"February",4,19.6,0,50
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-03,"March",2,11.8,-1.5,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-05,"May",1,4.9,1,0
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-06,"June",3,14.7,-1.3,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-08,"August",2,11.8,-1,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-09,"September",1,4.9,0,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-10,"October",2,11.8,0,50
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-11,"November",2,9.8,0,50
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2025,2025-12,"December",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2026,2026-02,"February",3,14.7,-2.7,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2026,2026-03,"March",3,14.7,-1.3,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2026,2026-04,"April",1,6.9,0,100
"BudgetFreight","ACTIVE","Klang 88 Speedmart",2026,2026-06,"June",3,14.7,-1.3,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2023,2023-01,"January",2,9.8,0,50
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2023,2023-03,"March",1,6.9,1,0
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2023,2023-04,"April",1,4.9,-1,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2023,2023-06,"June",2,11.8,-.5,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2023,2023-07,"July",1,4.9,-1,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2023,2023-09,"September",2,9.8,0,50
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2023,2023-10,"October",1,6.9,-2,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2023,2023-11,"November",1,4.9,-1,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2023,2023-12,"December",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2024,2024-01,"January",1,6.9,-3,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2024,2024-02,"February",4,19.6,-1,75
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2024,2024-03,"March",2,9.8,-1,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2024,2024-05,"May",2,9.8,-1,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2024,2024-06,"June",3,14.7,-2,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2024,2024-08,"August",2,9.8,-2.5,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2024,2024-09,"September",1,4.9,0,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2024,2024-11,"November",3,14.7,-1.3,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2024,2024-12,"December",4,23.6,-1,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2025,2025-01,"January",1,4.9,0,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2025,2025-02,"February",2,13.8,-1,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2025,2025-03,"March",1,4.9,-1,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2025,2025-04,"April",1,6.9,0,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2025,2025-08,"August",1,6.9,0,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2025,2025-10,"October",2,9.8,.5,50
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2025,2025-12,"December",3,14.7,-1,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2026,2026-02,"February",1,4.9,-2,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2026,2026-04,"April",3,14.7,-1.3,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2026,2026-05,"May",1,4.9,-3,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2026,2026-06,"June",3,14.7,-1.3,100
"BudgetFreight","ACTIVE","Kota Kinabalu 88 Speedmart",2026,2026-07,"July",1,4.9,-2,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2023,2023-09,"September",1,4.9,-2,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2023,2023-10,"October",1,4.9,-2,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2023,2023-12,"December",2,9.8,-1,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2024,2024-01,"January",1,4.9,-2,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2024,2024-02,"February",2,11.8,0,50
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2024,2024-03,"March",3,14.7,-1.3,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2024,2024-07,"July",1,4.9,-1,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2024,2024-08,"August",3,14.7,-.7,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2024,2024-12,"December",2,9.8,-1,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2025,2025-01,"January",5,24.5,-.8,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2025,2025-02,"February",2,9.8,-2.5,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2025,2025-03,"March",1,6.9,0,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2025,2025-04,"April",1,4.9,-3,100
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2025,2025-06,"June",3,16.7,-1,66.7
"BudgetFreight","ACTIVE","Kuching 88 Speedmart",2025,2025-07,"July",1,4.9,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2022,2022-06,"June",2,9.8,.5,50
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2022,2022-07,"July",1,4.9,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2022,2022-08,"August",1,4.9,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2022,2022-09,"September",3,16.7,-1.3,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2022,2022-10,"October",3,14.7,-1.3,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2022,2022-11,"November",2,9.8,-2,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2022,2022-12,"December",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2023,2023-04,"April",2,9.8,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2023,2023-05,"May",1,4.9,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2023,2023-06,"June",2,9.8,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2023,2023-07,"July",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2023,2023-08,"August",3,18.7,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2023,2023-10,"October",1,4.9,-2,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2023,2023-11,"November",3,14.7,-1.3,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2023,2023-12,"December",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2024,2024-01,"January",1,4.9,0,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2024,2024-03,"March",1,4.9,0,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2024,2024-04,"April",1,4.9,-2,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2024,2024-05,"May",3,18.7,-1,66.7
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2024,2024-07,"July",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2024,2024-08,"August",1,4.9,-2,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2024,2024-11,"November",1,4.9,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2024,2024-12,"December",5,24.5,-2.2,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-01,"January",6,35.4,-1.5,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-03,"March",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-04,"April",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-05,"May",1,4.9,0,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-06,"June",1,4.9,0,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-07,"July",2,9.8,-2,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-08,"August",2,9.8,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-09,"September",1,4.9,0,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-11,"November",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2025,2025-12,"December",3,14.7,-.7,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2026,2026-01,"January",4,19.6,0,75
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2026,2026-03,"March",1,4.9,-1,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2026,2026-04,"April",2,9.8,-2,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2026,2026-06,"June",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Melaka 88 Speedmart",2026,2026-07,"July",1,4.9,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2020,2020-07,"July",2,9.8,0,50
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2020,2020-08,"August",3,14.7,.3,66.7
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2020,2020-09,"September",4,19.6,-1,75
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2020,2020-10,"October",3,14.7,-.7,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2020,2020-11,"November",2,9.8,0,50
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2020,2020-12,"December",2,11.8,1,0
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-01,"January",2,11.8,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-02,"February",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-03,"March",2,11.8,-1.5,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-05,"May",2,11.8,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-06,"June",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-07,"July",1,4.9,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-08,"August",1,4.9,0,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-09,"September",4,19.6,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-10,"October",2,9.8,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-11,"November",1,4.9,1,0
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2021,2021-12,"December",1,4.9,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2022,2022-01,"January",3,14.7,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2022,2022-03,"March",1,4.9,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2022,2022-05,"May",2,13.8,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2022,2022-06,"June",1,4.9,-3,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2022,2022-07,"July",1,6.9,0,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2022,2022-08,"August",1,4.9,-3,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2022,2022-09,"September",1,4.9,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2022,2022-12,"December",1,4.9,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2023,2023-01,"January",1,4.9,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2023,2023-04,"April",2,11.8,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2023,2023-08,"August",1,4.9,0,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2023,2023-09,"September",2,11.8,0,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2023,2023-11,"November",2,9.8,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2023,2023-12,"December",1,4.9,0,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2024,2024-06,"June",1,4.9,-3,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2024,2024-08,"August",3,14.7,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2024,2024-10,"October",1,4.9,0,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2024,2024-11,"November",3,14.7,-.7,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2024,2024-12,"December",3,14.7,-.3,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2025,2025-01,"January",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2025,2025-02,"February",2,13.8,1,0
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2025,2025-04,"April",1,6.9,-3,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2025,2025-05,"May",6,29.4,-1.8,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2025,2025-07,"July",1,4.9,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2025,2025-08,"August",2,11.8,-.5,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2025,2025-09,"September",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2025,2025-11,"November",4,23.6,0,50
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2025,2025-12,"December",2,9.8,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2026,2026-01,"January",1,4.9,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2026,2026-02,"February",1,4.9,-2,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2026,2026-03,"March",2,9.8,0,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2026,2026-04,"April",2,13.8,-1,100
"BudgetFreight","ACTIVE","Petaling Jaya 88 Speedmart",2026,2026-06,"June",2,9.8,-3,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2022,2022-05,"May",1,4.9,0,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2022,2022-07,"July",1,4.9,0,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2022,2022-11,"November",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2022,2022-12,"December",5,28.5,-1.6,80
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2023,2023-01,"January",3,16.7,-1.7,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2023,2023-02,"February",1,4.9,-2,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2023,2023-03,"March",1,6.9,0,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2023,2023-06,"June",5,26.5,-1.2,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2023,2023-12,"December",3,14.7,-1,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-01,"January",1,6.9,-1,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-02,"February",2,9.8,-1,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-03,"March",1,4.9,-2,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-04,"April",1,4.9,-2,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-06,"June",1,6.9,-1,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-07,"July",1,4.9,-2,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-08,"August",1,4.9,-1,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-09,"September",4,21.6,-.8,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-10,"October",1,6.9,0,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2024,2024-11,"November",1,4.9,-1,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-01,"January",5,24.5,-1.2,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-02,"February",2,9.8,-2.5,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-04,"April",2,9.8,-2,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-05,"May",1,4.9,1,0
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-06,"June",4,21.6,-2.3,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-07,"July",3,14.7,-2,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-08,"August",1,4.9,1,0
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-09,"September",1,4.9,-3,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-10,"October",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2025,2025-11,"November",1,4.9,-1,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2026,2026-01,"January",2,9.8,-.5,50
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2026,2026-02,"February",1,4.9,-1,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2026,2026-03,"March",3,14.7,-2,100
"BudgetFreight","ACTIVE","Seremban 88 Speedmart",2026,2026-05,"May",2,9.8,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2020,2020-10,"October",1,4.9,1,0
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2020,2020-11,"November",3,14.7,-2,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2020,2020-12,"December",2,11.8,0,50
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2021,2021-01,"January",3,18.7,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2021,2021-03,"March",3,16.7,-.7,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2021,2021-05,"May",1,6.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2021,2021-07,"July",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2021,2021-08,"August",1,4.9,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2021,2021-10,"October",1,8.9,-2,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2021,2021-11,"November",3,14.7,-2.7,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2021,2021-12,"December",3,14.7,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-01,"January",1,4.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-02,"February",1,4.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-03,"March",2,9.8,-2,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-04,"April",2,9.8,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-05,"May",2,9.8,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-06,"June",1,4.9,-3,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-07,"July",2,9.8,-2,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-08,"August",2,9.8,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-10,"October",1,6.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2022,2022-11,"November",1,4.9,-2,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2023,2023-01,"January",3,14.7,-.3,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2023,2023-02,"February",2,13.8,-1.5,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2023,2023-03,"March",1,4.9,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2023,2023-06,"June",1,4.9,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2023,2023-07,"July",1,4.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2023,2023-10,"October",1,6.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2023,2023-11,"November",1,4.9,-2,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2023,2023-12,"December",4,23.6,-1.3,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2024,2024-01,"January",1,4.9,-3,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2024,2024-03,"March",2,11.8,-.5,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2024,2024-04,"April",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2024,2024-05,"May",1,4.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2024,2024-06,"June",1,6.9,-2,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2024,2024-07,"July",2,9.8,1,0
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2024,2024-08,"August",1,4.9,-2,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2024,2024-12,"December",4,23.6,-1.3,75
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-01,"January",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-02,"February",2,9.8,-.5,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-03,"March",1,4.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-04,"April",1,4.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-05,"May",1,6.9,0,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-07,"July",2,13.8,-.5,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-08,"August",2,9.8,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-10,"October",1,4.9,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-11,"November",2,9.8,-1.5,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2025,2025-12,"December",3,14.7,-1,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2026,2026-01,"January",1,4.9,-2,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2026,2026-02,"February",3,14.7,-.7,100
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2026,2026-03,"March",1,4.9,1,0
"BudgetFreight","ACTIVE","Shah Alam 88 Speedmart",2026,2026-05,"May",1,6.9,-3,100
