PERIOD_CODE,SUPPLIER_NAME,BRANCH_ID,BRANCH_NAME,TOTAL_ORDERS,COMPLETED_ORDERS,ONTIME_ORDERS,ON_TIME_DELIVERY_RATE,TOTAL_PURCHASE_VALUE,AVG_LEAD_TIME_DAYS,PERFORMANCE_RATING
2021-06,"Home Essentials Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,701.9,10,Excellent
2021-06,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,379.02,11,Excellent
2021-06,"Nusa Kitchen Supplies","B001","Ampang 88 Speedmart",1,1,1,100,1502.29,5,Excellent
2021-06,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",2,2,2,100,257.6,5.5,Excellent
2021-06,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,751.26,5,Excellent
2021-06,"Sinar Padi Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,284.99,4,Excellent
2021-06,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,188.5,4,Excellent
2021-07,"Arctic Chill Logistics","B007","Ipoh 88 Speedmart",1,1,1,100,6637.25,0,Excellent
2021-07,"Arctic Chill Logistics","B005","Klang 88 Speedmart",1,0,0,0,1303.36,0,Poor
2021-07,"Clean & Clear Resources","B007","Ipoh 88 Speedmart",2,2,2,100,2241.95,1.3,Excellent
2021-07,"Dairy Fresh Sdn Bhd","B007","Ipoh 88 Speedmart",1,1,1,100,1846.05,0,Excellent
2021-07,"Dairy Fresh Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,1984.57,3,Excellent
2021-07,"Dry Goods Trading Co","B007","Ipoh 88 Speedmart",1,1,1,100,960.98,0,Excellent
2021-07,"Farm to Table Sdn Bhd","B007","Ipoh 88 Speedmart",2,2,2,100,1636.1,1.4,Excellent
2021-07,"Farm to Table Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,310.99,13,Excellent
2021-07,"Frozen Foods Malaysia","B007","Ipoh 88 Speedmart",2,2,2,100,4895.18,0,Excellent
2021-07,"Frozen Foods Malaysia","B006","Johor Bahru 88 Speedmart",1,1,1,100,101.28,8,Excellent
2021-07,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,3889.25,0,Excellent
2021-07,"Green Harvest Trading","B007","Ipoh 88 Speedmart",3,3,3,100,16553.6,.2,Excellent
2021-07,"Green Harvest Trading","B005","Klang 88 Speedmart",1,1,1,100,1371.38,1,Excellent
2021-07,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",3,3,3,100,3330.31,1.9,Excellent
2021-07,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,1476.54,11,Excellent
2021-07,"Nusa Kitchen Supplies","B001","Ampang 88 Speedmart",1,1,1,100,119.72,4,Excellent
2021-07,"Nusa Kitchen Supplies","B007","Ipoh 88 Speedmart",3,3,3,100,7481.57,.5,Excellent
2021-07,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,201.42,8,Excellent
2021-07,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",2,1,1,50,828.52,7,Poor
2021-07,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,529.44,5,Excellent
2021-07,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",3,3,3,100,3139.27,.2,Excellent
2021-07,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,471.56,2,Excellent
2021-07,"Sinar Padi Enterprise","B003","Petaling Jaya 88 Speedmart",1,1,1,100,506.76,3,Excellent
2021-07,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",2,2,2,100,692.05,1.3,Excellent
2021-08,"Clean & Clear Resources","B005","Klang 88 Speedmart",1,1,1,100,436.59,4,Excellent
2021-08,"Dairy Fresh Sdn Bhd","B006","Johor Bahru 88 Speedmart",1,1,1,100,87.75,2,Excellent
2021-08,"Dairy Fresh Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,403.52,4,Excellent
2021-08,"Dry Goods Trading Co","B007","Ipoh 88 Speedmart",1,1,1,100,22.68,10,Excellent
2021-08,"Farm to Table Sdn Bhd","B007","Ipoh 88 Speedmart",1,1,1,100,56.2,13,Excellent
2021-08,"Farm to Table Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,307.87,12,Excellent
2021-08,"Frozen Foods Malaysia","B002","Cheras 88 Speedmart",1,1,1,100,2063.65,7,Excellent
2021-08,"Green Harvest Trading","B001","Ampang 88 Speedmart",1,1,1,100,1137.78,3,Excellent
2021-08,"Green Harvest Trading","B007","Ipoh 88 Speedmart",2,2,2,100,271.8,2,Excellent
2021-08,"Green Harvest Trading","B003","Petaling Jaya 88 Speedmart",1,1,1,100,931.04,3,Excellent
2021-08,"Home Essentials Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,180.21,11,Excellent
2021-08,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,120.42,12,Excellent
2021-08,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",2,2,2,100,1766.73,7.8,Excellent
2021-08,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,344.32,6,Excellent
2021-08,"Nusa Kitchen Supplies","B003","Petaling Jaya 88 Speedmart",1,1,1,100,2345.77,5,Excellent
2021-08,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,920.47,6,Excellent
2021-08,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,86.68,2,Excellent
2021-09,"Arctic Chill Logistics","B006","Johor Bahru 88 Speedmart",1,1,1,100,1497.54,14,Excellent
2021-09,"Arctic Chill Logistics","B005","Klang 88 Speedmart",1,1,1,100,254.24,10,Excellent
2021-09,"Clean & Clear Resources","B007","Ipoh 88 Speedmart",1,1,1,100,241.26,7,Excellent
2021-09,"Dry Goods Trading Co","B007","Ipoh 88 Speedmart",1,1,1,100,72.2,14,Excellent
2021-09,"Dry Goods Trading Co","B005","Klang 88 Speedmart",1,1,1,100,391.5,12,Excellent
2021-09,"Farm to Table Sdn Bhd","B006","Johor Bahru 88 Speedmart",1,1,1,100,47.94,14,Excellent
2021-09,"Frozen Foods Malaysia","B004","Shah Alam 88 Speedmart",1,1,1,100,559.4,5,Excellent
2021-09,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,111.8,7,Excellent
2021-09,"Global Grocery Supply","B004","Shah Alam 88 Speedmart",1,1,1,100,248.46,7,Excellent
2021-09,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,651.61,14,Excellent
2021-09,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,796.89,9,Excellent
2021-09,"Nusa Kitchen Supplies","B002","Cheras 88 Speedmart",1,0,0,0,1453.97,0,Poor
2021-09,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,762.06,5,Excellent
2021-09,"Sinar Padi Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,112.11,1,Excellent
2021-09,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,200.96,1,Excellent
2021-09,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,629.03,4,Excellent
2021-09,"Sinar Padi Enterprise","B003","Petaling Jaya 88 Speedmart",2,2,2,100,1102.68,3.5,Excellent
2021-10,"Arctic Chill Logistics","B008","George Town 88 Speedmart",2,2,2,100,1749.49,2,Excellent
2021-10,"Clean & Clear Resources","B008","George Town 88 Speedmart",1,1,1,100,1672.37,0,Excellent
2021-10,"Dairy Fresh Sdn Bhd","B008","George Town 88 Speedmart",2,2,2,100,8205.17,0,Excellent
2021-10,"Dairy Fresh Sdn Bhd","B005","Klang 88 Speedmart",1,1,1,100,23.52,2,Excellent
2021-10,"Dry Goods Trading Co","B008","George Town 88 Speedmart",2,2,2,100,1253.82,1.5,Excellent
2021-10,"Dry Goods Trading Co","B007","Ipoh 88 Speedmart",1,1,1,100,105.6,12,Excellent
2021-10,"Dry Goods Trading Co","B005","Klang 88 Speedmart",1,1,1,100,42.25,9,Excellent
2021-10,"Farm to Table Sdn Bhd","B001","Ampang 88 Speedmart",1,1,1,100,1493.96,11,Excellent
2021-10,"Farm to Table Sdn Bhd","B002","Cheras 88 Speedmart",1,1,1,100,489.98,10,Excellent
2021-10,"Farm to Table Sdn Bhd","B008","George Town 88 Speedmart",1,1,1,100,1518.41,0,Excellent
2021-10,"Farm to Table Sdn Bhd","B007","Ipoh 88 Speedmart",1,1,1,100,139.68,14,Excellent
2021-10,"Farm to Table Sdn Bhd","B003","Petaling Jaya 88 Speedmart",1,1,1,100,2255.77,12,Excellent
2021-10,"Frozen Foods Malaysia","B001","Ampang 88 Speedmart",1,1,1,100,153.1,6,Excellent
2021-10,"Frozen Foods Malaysia","B008","George Town 88 Speedmart",1,1,1,100,1265.87,0,Excellent
2021-10,"Frozen Foods Malaysia","B003","Petaling Jaya 88 Speedmart",1,1,1,100,494.42,5,Excellent
2021-10,"Frozen Foods Malaysia","B004","Shah Alam 88 Speedmart",1,1,1,100,38.8,4,Excellent
2021-10,"Global Grocery Supply","B008","George Town 88 Speedmart",2,2,2,100,6872.47,.5,Excellent
2021-10,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,223.39,8,Excellent
2021-10,"Green Harvest Trading","B002","Cheras 88 Speedmart",1,1,1,100,681.96,3,Excellent
2021-10,"Green Harvest Trading","B008","George Town 88 Speedmart",3,3,3,100,14464.49,.5,Excellent
2021-10,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,89.09,4,Excellent
2021-10,"Home Essentials Enterprise","B008","George Town 88 Speedmart",1,1,1,100,5855.74,0,Excellent
2021-10,"Home Essentials Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,1103.94,12,Excellent
2021-10,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,711.89,11,Excellent
2021-10,"Legacy Foods Sdn Bhd","B008","George Town 88 Speedmart",1,1,1,100,100.58,0,Excellent
2021-10,"Nusa Kitchen Supplies","B002","Cheras 88 Speedmart",1,1,1,100,1453.97,8,Excellent
2021-10,"Nusa Kitchen Supplies","B008","George Town 88 Speedmart",2,2,2,100,5927.92,0,Excellent
2021-10,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,391.37,5,Excellent
2021-10,"Nusa Kitchen Supplies","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1159.74,5,Excellent
2021-10,"Sinar Padi Enterprise","B008","George Town 88 Speedmart",3,3,3,100,2746.92,.2,Excellent
2021-10,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,243.66,1,Excellent
2021-11,"Arctic Chill Logistics","B007","Ipoh 88 Speedmart",2,2,2,100,1260.01,13,Excellent
2021-11,"Dry Goods Trading Co","B002","Cheras 88 Speedmart",1,1,1,100,83.81,9,Excellent
2021-11,"Dry Goods Trading Co","B004","Shah Alam 88 Speedmart",1,1,1,100,227.5,11,Excellent
2021-11,"Farm to Table Sdn Bhd","B008","George Town 88 Speedmart",2,2,2,100,350.48,10,Excellent
2021-11,"Frozen Foods Malaysia","B001","Ampang 88 Speedmart",1,1,1,100,1383.14,6,Excellent
2021-11,"Frozen Foods Malaysia","B004","Shah Alam 88 Speedmart",2,2,2,100,222.41,7.3,Excellent
2021-11,"Global Grocery Supply","B001","Ampang 88 Speedmart",1,1,1,100,6785.25,7,Excellent
2021-11,"Global Grocery Supply","B004","Shah Alam 88 Speedmart",1,1,1,100,323.48,7,Excellent
2021-11,"Green Harvest Trading","B001","Ampang 88 Speedmart",2,2,2,100,7504.68,3,Excellent
2021-11,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,0,0,0,558.98,0,Poor
2021-11,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,1694.3,3,Excellent
2021-11,"Green Harvest Trading","B005","Klang 88 Speedmart",1,1,1,100,1049.41,4,Excellent
2021-11,"Green Harvest Trading","B004","Shah Alam 88 Speedmart",1,1,1,100,856.02,4,Excellent
2021-11,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,607.02,11,Excellent
2021-11,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,632.73,12,Excellent
2021-11,"Nusa Kitchen Supplies","B008","George Town 88 Speedmart",1,1,1,100,159.88,7,Excellent
2021-11,"Nusa Kitchen Supplies","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1680.86,6,Excellent
2021-11,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,369.5,5,Excellent
2021-11,"Sinar Padi Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,192.05,4,Excellent
2021-11,"Sinar Padi Enterprise","B008","George Town 88 Speedmart",1,1,1,100,21.78,3,Excellent
2021-11,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,199.78,4,Excellent
2021-11,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,289.28,1,Excellent
2021-11,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,251.51,4,Excellent
2021-12,"Arctic Chill Logistics","B006","Johor Bahru 88 Speedmart",1,1,1,100,721.94,13,Excellent
2021-12,"Clean & Clear Resources","B006","Johor Bahru 88 Speedmart",1,1,1,100,438.59,7,Excellent
2021-12,"Farm to Table Sdn Bhd","B006","Johor Bahru 88 Speedmart",1,1,1,100,493.38,11,Excellent
2021-12,"Farm to Table Sdn Bhd","B005","Klang 88 Speedmart",2,2,2,100,297.06,10,Excellent
2021-12,"Farm to Table Sdn Bhd","B003","Petaling Jaya 88 Speedmart",2,2,2,100,1653.47,11.8,Excellent
2021-12,"Frozen Foods Malaysia","B005","Klang 88 Speedmart",1,1,1,100,442.06,6,Excellent
2021-12,"Global Grocery Supply","B002","Cheras 88 Speedmart",1,1,1,100,339.3,5,Excellent
2021-12,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,367.68,4,Excellent
2021-12,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,138.71,6,Excellent
2021-12,"Green Harvest Trading","B001","Ampang 88 Speedmart",1,1,1,100,1149.97,3,Excellent
2021-12,"Green Harvest Trading","B007","Ipoh 88 Speedmart",2,2,2,100,362.34,1.8,Excellent
2021-12,"Home Essentials Enterprise","B006","Johor Bahru 88 Speedmart",2,2,2,100,297.36,12,Excellent
2021-12,"Home Essentials Enterprise","B003","Petaling Jaya 88 Speedmart",1,1,1,100,4494.6,12,Excellent
2021-12,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,51.17,9,Excellent
2021-12,"Nusa Kitchen Supplies","B008","George Town 88 Speedmart",1,1,1,100,407.28,8,Excellent
2021-12,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,430.59,7,Excellent
2021-12,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",2,2,2,100,1532.17,7,Excellent
2021-12,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",2,2,2,100,975.49,5.6,Excellent
2021-12,"Sinar Padi Enterprise","B001","Ampang 88 Speedmart",2,2,2,100,1368.4,2.7,Excellent
2021-12,"Sinar Padi Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,906.15,3,Excellent
2021-12,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,272.16,1,Excellent
2021-12,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,97.02,2,Excellent
2022-01,"Arctic Chill Logistics","B009","Seremban 88 Speedmart",1,1,1,100,1078.68,0,Excellent
2022-01,"Clean & Clear Resources","B007","Ipoh 88 Speedmart",1,1,1,100,570.6,5,Excellent
2022-01,"Clean & Clear Resources","B009","Seremban 88 Speedmart",1,1,1,100,873.52,0,Excellent
2022-01,"Dairy Fresh Sdn Bhd","B003","Petaling Jaya 88 Speedmart",1,1,1,100,148.42,2,Excellent
2022-01,"Dairy Fresh Sdn Bhd","B009","Seremban 88 Speedmart",2,2,2,100,2544.06,.2,Excellent
2022-01,"Dry Goods Trading Co","B007","Ipoh 88 Speedmart",1,1,1,100,378.93,11,Excellent
2022-01,"Dry Goods Trading Co","B009","Seremban 88 Speedmart",1,1,1,100,1125.25,0,Excellent
2022-01,"Farm to Table Sdn Bhd","B002","Cheras 88 Speedmart",1,1,1,100,1353.1,10,Excellent
2022-01,"Farm to Table Sdn Bhd","B008","George Town 88 Speedmart",1,1,1,100,126.31,13,Excellent
2022-01,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,2709.7,0,Excellent
2022-01,"Farm to Table Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,196.49,11,Excellent
2022-01,"Frozen Foods Malaysia","B008","George Town 88 Speedmart",1,1,1,100,265.6,7,Excellent
2022-01,"Frozen Foods Malaysia","B006","Johor Bahru 88 Speedmart",1,1,1,100,163.7,5,Excellent
2022-01,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",2,2,2,100,769.23,.6,Excellent
2022-01,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,1337.87,4,Excellent
2022-01,"Global Grocery Supply","B009","Seremban 88 Speedmart",5,5,5,100,2991.43,1.1,Excellent
2022-01,"Green Harvest Trading","B001","Ampang 88 Speedmart",1,1,1,100,606.94,3,Excellent
2022-01,"Green Harvest Trading","B008","George Town 88 Speedmart",1,1,1,100,723.29,2,Excellent
2022-01,"Green Harvest Trading","B009","Seremban 88 Speedmart",4,4,4,100,5678.57,.4,Excellent
2022-01,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,704.6,10,Excellent
2022-01,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",2,1,1,50,2395.21,0,Poor
2022-01,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,259,5,Excellent
2022-01,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,828.67,7,Excellent
2022-01,"Nusa Kitchen Supplies","B003","Petaling Jaya 88 Speedmart",1,1,1,100,94.12,5,Excellent
2022-01,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",4,4,4,100,2303.83,1.7,Excellent
2022-01,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",4,4,4,100,1479.32,.8,Excellent
2022-02,"Clean & Clear Resources","B004","Shah Alam 88 Speedmart",1,1,1,100,339.48,8,Excellent
2022-02,"Dairy Fresh Sdn Bhd","B003","Petaling Jaya 88 Speedmart",1,1,1,100,165.62,2,Excellent
2022-02,"Dry Goods Trading Co","B008","George Town 88 Speedmart",1,1,1,100,295.21,11,Excellent
2022-02,"Dry Goods Trading Co","B006","Johor Bahru 88 Speedmart",1,1,1,100,341.73,12,Excellent
2022-02,"Frozen Foods Malaysia","B005","Klang 88 Speedmart",1,1,1,100,248.72,6,Excellent
2022-02,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,125.7,4,Excellent
2022-02,"Global Grocery Supply","B006","Johor Bahru 88 Speedmart",1,1,1,100,26,5,Excellent
2022-02,"Global Grocery Supply","B009","Seremban 88 Speedmart",2,2,2,100,216.57,5.7,Excellent
2022-02,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,407.62,4,Excellent
2022-02,"Green Harvest Trading","B004","Shah Alam 88 Speedmart",1,1,1,100,633.46,2,Excellent
2022-02,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",2,2,2,100,210.54,10.8,Excellent
2022-02,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,615.05,12,Excellent
2022-02,"Nusa Kitchen Supplies","B001","Ampang 88 Speedmart",1,1,1,100,224.71,7,Excellent
2022-02,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,185.12,8,Excellent
2022-02,"Sinar Padi Enterprise","B008","George Town 88 Speedmart",1,1,1,100,75.99,4,Excellent
2022-02,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,1157.46,4,Excellent
2022-02,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,77.73,1,Excellent
2022-02,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,729.49,3,Excellent
2022-03,"Arctic Chill Logistics","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1374.73,9,Excellent
2022-03,"Dairy Fresh Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,53.24,2,Excellent
2022-03,"Dry Goods Trading Co","B006","Johor Bahru 88 Speedmart",1,1,1,100,920.55,14,Excellent
2022-03,"Frozen Foods Malaysia","B001","Ampang 88 Speedmart",1,1,1,100,1288.69,6,Excellent
2022-03,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,50.9,8,Excellent
2022-03,"Global Grocery Supply","B002","Cheras 88 Speedmart",1,1,1,100,1856.55,5,Excellent
2022-03,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,1135.81,8,Excellent
2022-03,"Global Grocery Supply","B003","Petaling Jaya 88 Speedmart",1,1,1,100,742.55,7,Excellent
2022-03,"Green Harvest Trading","B001","Ampang 88 Speedmart",1,1,1,100,80.85,3,Excellent
2022-03,"Green Harvest Trading","B008","George Town 88 Speedmart",1,1,1,100,1044.16,1,Excellent
2022-03,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,210.15,3,Excellent
2022-03,"Green Harvest Trading","B005","Klang 88 Speedmart",1,1,1,100,3375.96,1,Excellent
2022-03,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,952,13,Excellent
2022-03,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,242.62,5,Excellent
2022-03,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,1124.19,8,Excellent
2022-03,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",2,2,2,100,589.92,1.7,Excellent
2022-03,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",2,2,2,100,393.63,2.7,Excellent
2022-03,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,73.02,2,Excellent
2022-04,"Clean & Clear Resources","B006","Johor Bahru 88 Speedmart",1,1,1,100,845.23,5,Excellent
2022-04,"Clean & Clear Resources","B009","Seremban 88 Speedmart",1,1,1,100,40.1,8,Excellent
2022-04,"Dry Goods Trading Co","B002","Cheras 88 Speedmart",1,1,1,100,968.78,9,Excellent
2022-04,"Dry Goods Trading Co","B008","George Town 88 Speedmart",1,1,1,100,105.48,13,Excellent
2022-04,"Dry Goods Trading Co","B007","Ipoh 88 Speedmart",1,1,1,100,1096.72,9,Excellent
2022-04,"Dry Goods Trading Co","B009","Seremban 88 Speedmart",1,1,1,100,372.43,9,Excellent
2022-04,"Farm to Table Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,191.23,13,Excellent
2022-04,"Frozen Foods Malaysia","B008","George Town 88 Speedmart",1,1,1,100,561.28,6,Excellent
2022-04,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,19.46,4,Excellent
2022-04,"Global Grocery Supply","B001","Ampang 88 Speedmart",1,1,1,100,603.34,8,Excellent
2022-04,"Global Grocery Supply","B007","Ipoh 88 Speedmart",2,2,2,100,594.61,5,Excellent
2022-04,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,289.54,4,Excellent
2022-04,"Green Harvest Trading","B005","Klang 88 Speedmart",1,1,1,100,1210.23,1,Excellent
2022-04,"Green Harvest Trading","B009","Seremban 88 Speedmart",1,0,0,0,151.92,0,Poor
2022-04,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,597.65,10,Excellent
2022-04,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,272.48,14,Excellent
2022-04,"Nusa Kitchen Supplies","B002","Cheras 88 Speedmart",1,1,1,100,2238.1,8,Excellent
2022-04,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,373.6,6,Excellent
2022-04,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,281.37,5,Excellent
2022-04,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,171.85,6,Excellent
2022-04,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,234.16,4,Excellent
2022-04,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",2,2,2,100,93.56,1.7,Excellent
2022-05,"Arctic Chill Logistics","B007","Ipoh 88 Speedmart",1,0,0,0,555.18,0,Poor
2022-05,"Clean & Clear Resources","B002","Cheras 88 Speedmart",1,1,1,100,958.25,8,Excellent
2022-05,"Clean & Clear Resources","B007","Ipoh 88 Speedmart",1,1,1,100,353.09,6,Excellent
2022-05,"Clean & Clear Resources","B006","Johor Bahru 88 Speedmart",1,1,1,100,571.69,6,Excellent
2022-05,"Clean & Clear Resources","B004","Shah Alam 88 Speedmart",1,1,1,100,152.32,4,Excellent
2022-05,"Farm to Table Sdn Bhd","B006","Johor Bahru 88 Speedmart",1,1,1,100,691.84,10,Excellent
2022-05,"Frozen Foods Malaysia","B001","Ampang 88 Speedmart",1,1,1,100,174.24,6,Excellent
2022-05,"Frozen Foods Malaysia","B007","Ipoh 88 Speedmart",1,1,1,100,656.41,6,Excellent
2022-05,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,104.3,4,Excellent
2022-05,"Global Grocery Supply","B002","Cheras 88 Speedmart",1,1,1,100,571.76,4,Excellent
2022-05,"Global Grocery Supply","B008","George Town 88 Speedmart",1,1,1,100,817.87,4,Excellent
