CAL_DATE,BRANCH_NAME,CATEGORY_NAME,ITEM_NAME,QUANTITY_ON_HAND,IS_MYKASIH_ELIGIBLE,AVG_DAILY_SALES,DAYS_OF_SUPPLY,SUGGESTED_REORDER_POINT,SUGGESTED_MAX_LEVEL,STOCK_STATUS,ACTION_REQUIRED
2020-09-30,"Ampang 88 Speedmart","Beverages","Susu Soya 1L",50,N,1.87,26.8,15,71,NORMAL,MONITOR
2020-08-31,"Ampang 88 Speedmart","Beverages","Susu Soya 1L",53,N,1.87,28.4,15,71,NORMAL,MONITOR
2020-07-31,"Ampang 88 Speedmart","Beverages","Susu Soya 1L",63,N,1.87,33.7,15,71,NORMAL,MONITOR
2020-12-31,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Kacang Hancur 425g",300,Y,1.5,200,12,57,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Kacang Hancur 425g",313,Y,1.5,208.7,12,57,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Kacang Hancur 425g",317,Y,1.5,211.3,12,57,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Kacang Hancur 425g",318,Y,1.5,212,12,57,EXCESS,FREEZE PURCHASING
2020-08-31,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Kacang Hancur 425g",330,Y,1.5,220,12,57,EXCESS,FREEZE PURCHASING
2020-07-31,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Kacang Hancur 425g",337,Y,1.5,224.7,12,57,EXCESS,FREEZE PURCHASING
2020-12-31,"Ampang 88 Speedmart","Cooking Essentials","Sos Tiram 300ml",286,N,1.62,176.6,13,62,EXCESS,FREEZE PURCHASING
2020-11-30,"Ampang 88 Speedmart","Cooking Essentials","Sos Tiram 300ml",295,N,1.62,182.2,13,62,EXCESS,FREEZE PURCHASING
2020-10-31,"Ampang 88 Speedmart","Cooking Essentials","Sos Tiram 300ml",302,N,1.62,186.5,13,62,EXCESS,FREEZE PURCHASING
2020-09-30,"Ampang 88 Speedmart","Cooking Essentials","Sos Tiram 300ml",305,N,1.62,188.4,13,62,EXCESS,FREEZE PURCHASING
2020-08-31,"Ampang 88 Speedmart","Cooking Essentials","Sos Tiram 300ml",309,N,1.62,190.9,13,62,EXCESS,FREEZE PURCHASING
2020-07-31,"Ampang 88 Speedmart","Cooking Essentials","Sos Tiram 300ml",318,N,1.62,196.4,13,62,EXCESS,FREEZE PURCHASING
2020-07-31,"Cheras 88 Speedmart","Beverages","Teh Tarik 250ml",71,N,1.83,38.7,15,70,EXCESS,FREEZE PURCHASING
2020-07-31,"Cheras 88 Speedmart","Beverages","Air Mineral 1.5L",134,N,1.83,73.1,15,70,EXCESS,FREEZE PURCHASING
2020-06-30,"Cheras 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",12,N,2,6,16,76,LOW,PLANNED REORDER
2020-06-30,"Cheras 88 Speedmart","Canned and Packaged Food","Daging Lembu 400g",153,Y,2.25,68,18,86,EXCESS,FREEZE PURCHASING
2020-09-30,"Cheras 88 Speedmart","Frozen Food","Ayam Beku 1kg",52,N,1.44,36,11,55,NORMAL,MONITOR
2020-08-31,"Cheras 88 Speedmart","Frozen Food","Ayam Beku 1kg",55,N,1.44,38.1,11,55,EXCESS,FREEZE PURCHASING
2020-07-31,"Cheras 88 Speedmart","Frozen Food","Ayam Beku 1kg",63,N,1.44,43.6,11,55,EXCESS,FREEZE PURCHASING
2020-09-30,"Ampang 88 Speedmart","Dairy Products","Susu Kambing 1L",69,Y,1.33,51.8,10,51,EXCESS,FREEZE PURCHASING
2020-08-31,"Ampang 88 Speedmart","Dairy Products","Susu Kambing 1L",70,Y,1.33,52.5,10,51,EXCESS,FREEZE PURCHASING
2020-07-31,"Ampang 88 Speedmart","Dairy Products","Susu Kambing 1L",75,Y,1.33,56.3,10,51,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",85,N,1.78,47.8,15,68,EXCESS,FREEZE PURCHASING
2020-08-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",88,N,1.78,49.5,15,68,EXCESS,FREEZE PURCHASING
2020-07-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",95,N,1.78,53.4,15,68,EXCESS,FREEZE PURCHASING
2020-10-31,"Ampang 88 Speedmart","Frozen Food","Sayuran Beku 300g",87,N,1.57,55.4,13,60,EXCESS,FREEZE PURCHASING
2020-09-30,"Ampang 88 Speedmart","Frozen Food","Sayuran Beku 300g",87,N,1.57,55.4,13,60,EXCESS,FREEZE PURCHASING
2020-08-31,"Ampang 88 Speedmart","Frozen Food","Sayuran Beku 300g",34,N,1.57,21.6,13,60,NORMAL,MONITOR
2020-07-31,"Ampang 88 Speedmart","Frozen Food","Sayuran Beku 300g",40,N,1.57,25.5,13,60,NORMAL,MONITOR
2020-09-30,"Ampang 88 Speedmart","Dairy Products","Susu Cair 200ml",102,Y,1.33,76.5,10,51,EXCESS,FREEZE PURCHASING
2020-08-31,"Ampang 88 Speedmart","Dairy Products","Susu Cair 200ml",33,Y,1.33,24.8,10,51,NORMAL,MONITOR
2020-07-31,"Ampang 88 Speedmart","Dairy Products","Susu Cair 200ml",44,Y,1.33,33,10,51,NORMAL,MONITOR
2020-12-31,"Ampang 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",91,Y,1.2,75.8,9,46,EXCESS,FREEZE PURCHASING
2020-11-30,"Ampang 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",106,Y,1.2,88.3,9,46,EXCESS,FREEZE PURCHASING
2020-10-31,"Ampang 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",110,Y,1.2,91.7,9,46,EXCESS,FREEZE PURCHASING
2020-09-30,"Ampang 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",115,Y,1.2,95.8,9,46,EXCESS,FREEZE PURCHASING
2020-08-31,"Ampang 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",117,Y,1.2,97.5,9,46,EXCESS,FREEZE PURCHASING
2020-07-31,"Ampang 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",123,Y,1.2,102.5,9,46,EXCESS,FREEZE PURCHASING
2020-08-31,"Cheras 88 Speedmart","Baby Products","Botol Susu 250ml",434,Y,2.6,166.9,21,99,EXCESS,FREEZE PURCHASING
2020-07-31,"Cheras 88 Speedmart","Baby Products","Botol Susu 250ml",447,Y,2.6,171.9,21,99,EXCESS,FREEZE PURCHASING
2020-09-30,"Ampang 88 Speedmart","Rice and Grains","Beras Pulut 1kg",44,N,1.57,28,13,60,NORMAL,MONITOR
2020-08-31,"Ampang 88 Speedmart","Rice and Grains","Beras Pulut 1kg",51,N,1.57,32.5,13,60,NORMAL,MONITOR
2020-07-31,"Ampang 88 Speedmart","Rice and Grains","Beras Pulut 1kg",55,N,1.57,35,13,60,NORMAL,MONITOR
2020-08-31,"Petaling Jaya 88 Speedmart","Baby Products","Botol Susu 250ml",351,Y,1.33,263.3,10,51,EXCESS,FREEZE PURCHASING
2020-07-31,"Petaling Jaya 88 Speedmart","Baby Products","Botol Susu 250ml",358,Y,1.33,268.5,10,51,EXCESS,FREEZE PURCHASING
2020-07-31,"Petaling Jaya 88 Speedmart","Frozen Food","Pizza Beku 400g",120,N,2.5,48,21,95,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Rice and Grains","Tepung Beras 500g",275,N,2,137.5,16,76,EXCESS,FREEZE PURCHASING
2020-08-31,"Petaling Jaya 88 Speedmart","Rice and Grains","Tepung Beras 500g",279,N,2,139.5,16,76,EXCESS,FREEZE PURCHASING
2020-07-31,"Petaling Jaya 88 Speedmart","Rice and Grains","Tepung Beras 500g",284,N,2,142,16,76,EXCESS,FREEZE PURCHASING
2020-08-31,"Ampang 88 Speedmart","Cooking Essentials","Sos Tomato 400ml",164,N,1.71,95.7,15,65,EXCESS,FREEZE PURCHASING
2020-07-31,"Ampang 88 Speedmart","Cooking Essentials","Sos Tomato 400ml",178,N,1.71,103.8,15,65,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",78,N,2,39,16,76,EXCESS,FREEZE PURCHASING
2020-08-31,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",86,N,2,43,16,76,EXCESS,FREEZE PURCHASING
2020-07-31,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",94,N,2,47,16,76,EXCESS,FREEZE PURCHASING
2020-10-31,"Cheras 88 Speedmart","Frozen Food","Sayuran Beku 300g",120,N,1.82,66,15,69,EXCESS,FREEZE PURCHASING
2020-09-30,"Cheras 88 Speedmart","Frozen Food","Sayuran Beku 300g",128,N,1.82,70.4,15,69,EXCESS,FREEZE PURCHASING
2020-08-31,"Cheras 88 Speedmart","Frozen Food","Sayuran Beku 300g",132,N,1.82,72.6,15,69,EXCESS,FREEZE PURCHASING
2020-07-31,"Cheras 88 Speedmart","Frozen Food","Sayuran Beku 300g",138,N,1.82,75.9,15,69,EXCESS,FREEZE PURCHASING
2020-07-31,"Petaling Jaya 88 Speedmart","Cooking Essentials","Kicap Manis 600ml",294,Y,2.4,122.5,19,91,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",113,N,1.56,72.6,12,59,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",122,N,1.56,78.4,12,59,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",126,N,1.56,81,12,59,EXCESS,FREEZE PURCHASING
2020-08-31,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",139,N,1.56,89.4,12,59,EXCESS,FREEZE PURCHASING
2020-07-31,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",147,N,1.56,94.5,12,59,EXCESS,FREEZE PURCHASING
2020-07-31,"Ampang 88 Speedmart","Beverages","Teh Tarik 250ml",194,N,2,97,17,76,EXCESS,FREEZE PURCHASING
2020-08-31,"Ampang 88 Speedmart","Personal Care","Ubat Gigi 150g",255,N,1.78,143.4,15,68,EXCESS,FREEZE PURCHASING
2020-07-31,"Ampang 88 Speedmart","Personal Care","Ubat Gigi 150g",272,N,1.78,153,15,68,EXCESS,FREEZE PURCHASING
2020-09-30,"Cheras 88 Speedmart","Rice and Grains","Beras Pulut 1kg",644,N,1.17,552,9,44,EXCESS,FREEZE PURCHASING
2020-08-31,"Cheras 88 Speedmart","Rice and Grains","Beras Pulut 1kg",649,N,1.17,556.3,9,44,EXCESS,FREEZE PURCHASING
2020-07-31,"Cheras 88 Speedmart","Rice and Grains","Beras Pulut 1kg",653,N,1.17,559.7,9,44,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Wain Putih 750ml",26,N,1.8,14.4,14,68,NORMAL,MONITOR
2020-08-31,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Wain Putih 750ml",34,N,1.8,18.9,14,68,NORMAL,MONITOR
2020-08-31,"Ampang 88 Speedmart","Snacks and Confectionery","Keropok 100g",168,N,1.88,89.6,15,71,EXCESS,FREEZE PURCHASING
2020-07-31,"Ampang 88 Speedmart","Snacks and Confectionery","Keropok 100g",175,N,1.88,93.3,15,71,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Instant Food","Bihun Segera 60g",189,Y,1.7,111.2,14,65,EXCESS,FREEZE PURCHASING
2020-08-31,"Petaling Jaya 88 Speedmart","Instant Food","Bihun Segera 60g",200,Y,1.7,117.6,14,65,EXCESS,FREEZE PURCHASING
2020-07-31,"Petaling Jaya 88 Speedmart","Instant Food","Bihun Segera 60g",216,Y,1.7,127.1,14,65,EXCESS,FREEZE PURCHASING
2020-08-31,"Cheras 88 Speedmart","Snacks and Confectionery","Keropok 100g",103,N,1.8,57.2,13,68,EXCESS,FREEZE PURCHASING
2020-07-31,"Cheras 88 Speedmart","Snacks and Confectionery","Keropok 100g",110,N,1.8,61.1,13,68,EXCESS,FREEZE PURCHASING
2020-09-30,"Cheras 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",143,N,1.43,100.1,12,54,EXCESS,FREEZE PURCHASING
2020-08-31,"Cheras 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",152,N,1.43,106.4,12,54,EXCESS,FREEZE PURCHASING
2020-07-31,"Cheras 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",158,N,1.43,110.6,12,54,EXCESS,FREEZE PURCHASING
2020-08-31,"Cheras 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",279,Y,1.5,186,12,57,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Cooking Essentials","Madu 250g",77,N,1,77,7,38,EXCESS,FREEZE PURCHASING
2020-08-31,"Petaling Jaya 88 Speedmart","Cooking Essentials","Madu 250g",79,N,1,79,7,38,EXCESS,FREEZE PURCHASING
2020-09-30,"Cheras 88 Speedmart","Beverages","Minuman Isotonic 500ml",53,N,2.67,19.9,21,101,NORMAL,MONITOR
2020-09-30,"Cheras 88 Speedmart","Personal Care","Balm 30g",126,N,1,126,7,38,EXCESS,FREEZE PURCHASING
2020-08-31,"Cheras 88 Speedmart","Personal Care","Balm 30g",128,N,1,128,7,38,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Instant Food","Cup Soup 100g",442,Y,1,442,7,38,EXCESS,FREEZE PURCHASING
2020-10-31,"Cheras 88 Speedmart","Dairy Products","Krim 200ml",323,Y,1.86,173.9,14,71,EXCESS,FREEZE PURCHASING
2020-09-30,"Cheras 88 Speedmart","Dairy Products","Krim 200ml",331,Y,1.86,178.2,14,71,EXCESS,FREEZE PURCHASING
2020-08-31,"Cheras 88 Speedmart","Dairy Products","Krim 200ml",334,Y,1.86,179.8,14,71,EXCESS,FREEZE PURCHASING
2020-07-31,"Cheras 88 Speedmart","Dairy Products","Krim 200ml",338,Y,1.86,182,14,71,EXCESS,FREEZE PURCHASING
2020-09-30,"Ampang 88 Speedmart","Alcoholic Beverages","Wain Putih 750ml",159,N,2,79.5,14,76,EXCESS,FREEZE PURCHASING
2020-08-31,"Ampang 88 Speedmart","Alcoholic Beverages","Wain Putih 750ml",161,N,2,80.5,14,76,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Personal Care","Pembersih Muka 100ml",97,N,1.92,50.4,16,73,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Personal Care","Pembersih Muka 100ml",103,N,1.92,53.6,16,73,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Personal Care","Pembersih Muka 100ml",115,N,1.92,59.8,16,73,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Imported Goods","Kopi Arabika 250g",50,N,1.58,31.6,12,60,NORMAL,MONITOR
2020-10-31,"Petaling Jaya 88 Speedmart","Imported Goods","Kopi Arabika 250g",58,N,1.58,36.6,12,60,NORMAL,MONITOR
2020-09-30,"Petaling Jaya 88 Speedmart","Imported Goods","Kopi Arabika 250g",61,N,1.58,38.5,12,60,EXCESS,FREEZE PURCHASING
2020-11-30,"Ampang 88 Speedmart","Imported Goods","Kopi Arabika 250g",154,N,2.14,71.9,17,81,EXCESS,FREEZE PURCHASING
2020-10-31,"Ampang 88 Speedmart","Imported Goods","Kopi Arabika 250g",171,N,2.14,79.8,17,81,EXCESS,FREEZE PURCHASING
2020-09-30,"Ampang 88 Speedmart","Imported Goods","Kopi Arabika 250g",101,N,2.14,47.1,17,81,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Frozen Food","Kentang Goreng 1kg",34,N,2,17,16,76,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Frozen Food","Kentang Goreng 1kg",46,N,2,23,16,76,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Frozen Food","Kentang Goreng 1kg",54,N,2,27,16,76,NORMAL,MONITOR
2020-12-31,"Petaling Jaya 88 Speedmart","Cooking Essentials","Tepung Jagung 200g",414,N,1.65,250.6,14,63,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Cooking Essentials","Tepung Jagung 200g",434,N,1.65,262.7,14,63,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Cooking Essentials","Tepung Jagung 200g",445,N,1.65,269.3,14,63,EXCESS,FREEZE PURCHASING
2020-12-31,"Petaling Jaya 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",138,Y,2.33,59.1,19,89,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",162,Y,2.33,69.4,19,89,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",167,Y,2.33,71.6,19,89,EXCESS,FREEZE PURCHASING
2020-09-30,"Petaling Jaya 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",175,Y,2.33,75,19,89,EXCESS,FREEZE PURCHASING
2020-10-31,"Shah Alam 88 Speedmart","Rice and Grains","Tepung Gandum 1kg",227,N,1.29,176.6,10,49,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Household Cleaning","Penyapu 1pc",33,Y,1.82,18.1,16,69,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Household Cleaning","Penyapu 1pc",44,Y,1.82,24.2,16,69,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Household Cleaning","Penyapu 1pc",51,Y,1.82,28,16,69,NORMAL,MONITOR
2020-12-31,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",48,N,2.11,22.7,18,80,NORMAL,MONITOR
2020-11-30,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",69,N,2.11,32.7,18,80,NORMAL,MONITOR
2020-10-31,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",74,N,2.11,35.1,18,80,NORMAL,MONITOR
2020-11-30,"Ampang 88 Speedmart","Household Cleaning","Detergen 2kg",197,Y,1.82,108.4,15,69,EXCESS,FREEZE PURCHASING
2020-10-31,"Ampang 88 Speedmart","Household Cleaning","Detergen 2kg",206,Y,1.82,113.3,15,69,EXCESS,FREEZE PURCHASING
2020-09-30,"Ampang 88 Speedmart","Household Cleaning","Detergen 2kg",219,Y,1.82,120.5,15,69,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",75,Y,2.08,36,17,79,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",87,Y,2.08,41.8,17,79,EXCESS,FREEZE PURCHASING
2020-10-31,"Shah Alam 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",88,Y,2.08,42.2,17,79,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Beverages","Jus Oren 1L",24,N,1.55,15.5,12,59,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Beverages","Jus Oren 1L",33,N,1.55,21.4,12,59,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Beverages","Jus Oren 1L",16,N,1.55,10.4,12,59,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Household Cleaning","Pembersih Lantai 1L",38,Y,1.77,21.5,14,67,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Baby Products","Sabun Bayi 250ml",231,N,2.33,99,19,89,EXCESS,FREEZE PURCHASING
2020-10-31,"Shah Alam 88 Speedmart","Baby Products","Sabun Bayi 250ml",235,N,2.33,100.7,19,89,EXCESS,FREEZE PURCHASING
2020-11-30,"Shah Alam 88 Speedmart","Imported Goods","Kopi Arabika 250g",32,N,2.14,14.9,17,81,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Imported Goods","Kopi Arabika 250g",35,N,2.14,16.3,17,81,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Snacks and Confectionery","Coklat 100g",60,N,2.2,27.3,16,84,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Snacks and Confectionery","Coklat 100g",70,N,2.2,31.8,16,84,NORMAL,MONITOR
2020-11-30,"Cheras 88 Speedmart","Snacks and Confectionery","Gula-gula 150g",54,N,1.78,30.4,15,68,NORMAL,MONITOR
2020-10-31,"Cheras 88 Speedmart","Snacks and Confectionery","Gula-gula 150g",55,N,1.78,30.9,15,68,NORMAL,MONITOR
2020-12-31,"Petaling Jaya 88 Speedmart","Beverages","Air Mineral 1.5L",129,N,1.5,86,13,57,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Beverages","Air Mineral 1.5L",138,N,1.5,92,13,57,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Beverages","Air Mineral 1.5L",141,N,1.5,94,13,57,EXCESS,FREEZE PURCHASING
2020-10-31,"Shah Alam 88 Speedmart","Beverages","Minuman Isotonic 500ml",115,N,2,57.5,16,76,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",102,N,2.13,47.8,18,81,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",46,N,2.13,21.6,18,81,NORMAL,MONITOR
2020-12-31,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Keropok 100g",37,N,1.87,19.8,15,71,NORMAL,MONITOR
2020-11-30,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Keropok 100g",48,N,1.87,25.7,15,71,NORMAL,MONITOR
2020-10-31,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Keropok 100g",59,N,1.87,31.6,15,71,NORMAL,MONITOR
2020-09-30,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Keropok 100g",23,N,1.87,12.3,15,71,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Frozen Food","Pizza Beku 400g",60,N,1.71,35,14,65,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Frozen Food","Pizza Beku 400g",31,N,1.71,18.1,14,65,NORMAL,MONITOR
2020-11-30,"Ampang 88 Speedmart","Dairy Products","Susu Kambing 1L",60,Y,1.38,43.6,11,52,EXCESS,FREEZE PURCHASING
2020-10-31,"Ampang 88 Speedmart","Dairy Products","Susu Kambing 1L",65,Y,1.38,47.3,11,52,EXCESS,FREEZE PURCHASING
2020-12-31,"Ampang 88 Speedmart","Rice and Grains","Quinoa 500g",248,Y,2.64,94.1,21,100,EXCESS,FREEZE PURCHASING
2020-11-30,"Ampang 88 Speedmart","Rice and Grains","Quinoa 500g",267,Y,2.64,101.3,21,100,EXCESS,FREEZE PURCHASING
2020-10-31,"Ampang 88 Speedmart","Rice and Grains","Quinoa 500g",271,Y,2.64,102.8,21,100,EXCESS,FREEZE PURCHASING
2020-11-30,"Cheras 88 Speedmart","Imported Goods","Kopi Arabika 250g",30,N,2,15,16,76,NORMAL,MONITOR
2020-10-31,"Cheras 88 Speedmart","Imported Goods","Kopi Arabika 250g",12,N,2,6,16,76,LOW,PLANNED REORDER
2020-09-30,"Cheras 88 Speedmart","Imported Goods","Kopi Arabika 250g",23,N,2,11.5,16,76,NORMAL,MONITOR
2020-12-31,"Cheras 88 Speedmart","Imported Goods","Keju Parmesan 200g",48,N,1.89,25.4,16,72,NORMAL,MONITOR
2020-11-30,"Cheras 88 Speedmart","Imported Goods","Keju Parmesan 200g",56,N,1.89,29.6,16,72,NORMAL,MONITOR
2020-10-31,"Cheras 88 Speedmart","Imported Goods","Keju Parmesan 200g",21,N,1.89,11.1,16,72,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Stationery and Daily Needs","Bateri AA 4pcs",52,N,2.4,21.7,20,91,NORMAL,MONITOR
2020-12-31,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Kerepek 150g",47,N,1.55,30.4,13,59,NORMAL,MONITOR
2020-11-30,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Kerepek 150g",63,N,1.55,40.8,13,59,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Kerepek 150g",67,N,1.55,43.4,13,59,EXCESS,FREEZE PURCHASING
2020-12-31,"Petaling Jaya 88 Speedmart","Rice and Grains","Beras Basmathi 5kg",586,Y,1.82,322.3,15,69,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Rice and Grains","Beras Basmathi 5kg",594,Y,1.82,326.7,15,69,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Rice and Grains","Beras Basmathi 5kg",597,Y,1.82,328.4,15,69,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Beverages","Teh Tarik 250ml",26,N,1.85,14.1,15,70,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Beverages","Teh Tarik 250ml",39,N,1.85,21.1,15,70,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Beverages","Teh Tarik 250ml",14,N,1.85,7.6,15,70,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Personal Care","Losyen 250ml",101,N,1.33,75.8,10,51,EXCESS,FREEZE PURCHASING
2020-10-31,"Shah Alam 88 Speedmart","Personal Care","Losyen 250ml",109,N,1.33,81.8,10,51,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Canned and Packaged Food","Daging Lembu 400g",113,Y,1.78,63.6,15,68,EXCESS,FREEZE PURCHASING
2020-11-30,"Shah Alam 88 Speedmart","Canned and Packaged Food","Daging Lembu 400g",60,Y,1.78,33.7,15,68,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Canned and Packaged Food","Daging Lembu 400g",71,Y,1.78,39.9,15,68,EXCESS,FREEZE PURCHASING
2020-11-30,"Ampang 88 Speedmart","Snacks and Confectionery","Gula-gula 150g",64,N,2.23,28.7,18,85,NORMAL,MONITOR
2020-10-31,"Ampang 88 Speedmart","Snacks and Confectionery","Gula-gula 150g",65,N,2.23,29.1,18,85,NORMAL,MONITOR
2020-12-31,"Cheras 88 Speedmart","Household Cleaning","Mop 1pc",70,N,2,35,15,76,NORMAL,MONITOR
2020-11-30,"Cheras 88 Speedmart","Household Cleaning","Mop 1pc",85,N,2,42.5,15,76,EXCESS,FREEZE PURCHASING
2020-10-31,"Cheras 88 Speedmart","Household Cleaning","Mop 1pc",90,N,2,45,15,76,EXCESS,FREEZE PURCHASING
2020-10-31,"Shah Alam 88 Speedmart","Household Cleaning","Peluntur 1L",10,Y,1.75,5.7,14,67,LOW,PLANNED REORDER
2020-11-30,"Ampang 88 Speedmart","Cooking Essentials","Madu 250g",329,N,1.67,197.4,13,63,EXCESS,FREEZE PURCHASING
