TIME_GRAIN,PERIOD_CODE,BRANCH_ID,BRANCH_NAME,CATEGORY_NAME,ITEM_ID,ITEM_NAME,TOTAL_SALES_QTY,TOTAL_PURCHASE_QTY,AVG_STOCK_ON_HAND,INVENTORY_TURNOVER_RATIO,CATEGORY_TURNOVER_RATIO,STOCK_EFFICIENCY_CATEGORY
Monthly,2020-02,"B001","Ampang 88 Speedmart","Instant Food","I0077","Sos Pasta 200g",22,0,358,.06,.07,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Instant Food","I0078","Cup Soup 100g",18,0,51,.35,.07,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Instant Food","I0079","Oat Segera 1kg",18,78,91,.2,.07,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Instant Food","I0076","Pasta Segera 150g",13,0,839,.02,.07,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Instant Food","I0073","Bihun Segera 60g",11,0,149,.07,.07,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Instant Food","I0075","Bubur Segera 50g",11,0,184,.06,.07,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Instant Food","I0080","Cereal 500g",8,0,34,.24,.07,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Instant Food","I0074","Nasi Segera 200g",4,0,125,.03,.07,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Organic Foods","I0118","Minyak Zaitun Organik 500ml",27,0,253,.11,.15,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Organic Foods","I0117","Beras Organik 5kg",24,0,89,.27,.15,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Personal Care","I0082","Sabun Mandi 100g",29,0,150,.19,.15,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Personal Care","I0084","Losyen 250ml",25,0,87,.29,.15,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Personal Care","I0081","Syampu 500ml",25,0,146,.17,.15,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Personal Care","I0085","Deodorant 50ml",17,0,188,.09,.15,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Personal Care","I0088","Balm 30g",14,70,113,.12,.15,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Personal Care","I0086","Pembersih Muka 100ml",14,0,95,.15,.15,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Personal Care","I0087","Krim Pelindung 50g",12,0,41,.29,.15,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Personal Care","I0083","Ubat Gigi 150g",10,0,181,.06,.15,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Premium Items","I0115","Kaviar 50g",17,25,29,.59,.65,"Fast Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Premium Items","I0116","Foie Gras 100g",17,26,23,.74,.65,"Fast Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0008","Beras Basmathi 5kg",26,0,486,.05,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0002","Beras Wangi 10kg",24,0,262,.09,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0011","Beras Perang 1kg",22,0,138,.16,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0001","Beras Super 5kg",17,0,426,.04,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0006","Oatmeal 1kg",14,0,215,.07,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0009","Tepung Jagung 500g",14,0,173,.08,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0004","Tepung Beras 500g",14,0,265,.05,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0010","Bijirin Sarapan 500g",14,0,283,.05,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0007","Quinoa 500g",14,0,388,.04,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0003","Tepung Gandum 1kg",13,0,345,.04,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0005","Beras Pulut 1kg",9,0,23,.39,.05,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Rice and Grains","I0012","Tepung Ubi 500g",8,0,514,.02,.05,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0047","Biskut 200g",28,0,73,.38,.19,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0049","Pudding 100g",24,0,9,2.67,.19,"Fast Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0048","Gula-gula 150g",22,76,113,.19,.19,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0045","Kerepek 150g",18,76,108,.17,.19,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0050","Kacang Putih 200g",18,0,183,.1,.19,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0046","Coklat 100g",15,0,139,.11,.19,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0051","Keropok 100g",13,0,108,.12,.19,"Slow Moving"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0052","Mochi 120g",11,36,59,.19,.19,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0109","Bateri AA 4pcs",24,38,65,.37,.28,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0108","Pemadam 5pcs",24,36,57,.42,.28,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0107","Pensil 12pcs",22,55,69,.32,.28,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0110","Bateri AAA 4pcs",20,66,94,.21,.28,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0105","Kertas A4 500sheets",19,0,101,.19,.28,"Normal"
Monthly,2020-02,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0106","Pen 10pcs",11,0,49,.22,.28,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Alcoholic Beverages","I0111","Bir 330ml",19,58,49,.39,.08,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Alcoholic Beverages","I0112","Wain Merah 750ml",14,0,164,.09,.08,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Alcoholic Beverages","I0114","Whisky 700ml",11,0,270,.04,.08,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Alcoholic Beverages","I0113","Wain Putih 750ml",10,127,212,.05,.08,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Baby Products","I0102","Minyak Bayi 100ml",31,0,640,.05,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Baby Products","I0099","Tisu Basah Baby 80pcs",22,89,133,.17,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Baby Products","I0098","Pampers S 24pcs",19,0,253,.08,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Baby Products","I0100","Makanan Bayi 120g",17,0,315,.05,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Baby Products","I0103","Sabun Bayi 250ml",14,0,521,.03,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Baby Products","I0101","Bedak Bayi 150g",13,0,518,.03,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Baby Products","I0104","Botol Susu 250ml",12,0,328,.04,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Baby Products","I0097","Susu Formula 900g",3,0,175,.02,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0040","Teh Tarik 250ml",21,0,106,.2,.09,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0043","Susu Soya 1L",19,45,72,.26,.09,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0035","Minuman Isotonic 500ml",17,104,142,.12,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0036","Air Mineral 1.5L",16,0,120,.13,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0038","Kola 330ml",13,170,279,.05,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0041","Kopi 3in1 10s",13,0,121,.11,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0042","Milo 1kg",12,0,190,.06,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0037","Jus Oren 1L",11,0,57,.19,.09,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0044","Minuman Tenaga 250ml",10,0,362,.03,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Beverages","I0039","Sprite 330ml",8,0,156,.05,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0034","Nangka Muda 565g",19,86,116,.16,.1,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0030","Baked Beans 415g",19,0,153,.12,.1,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0033","Cendawan Sup 300g",17,0,254,.07,.1,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0029","Sup Ayam 400g",17,0,154,.11,.1,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0025","Sardin 425g",15,58,66,.23,.1,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0031","Ayam Masak 400g",14,0,223,.06,.1,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0026","Tuna Chunk 185g",12,122,185,.06,.1,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0032","Daging Lembu 400g",11,0,148,.07,.1,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0027","Kacang Hancur 425g",11,0,146,.08,.1,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0028","Jagung Manis 425g",10,0,48,.21,.1,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0019","Cuka 500ml",36,0,280,.13,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0022","Sos Tiram 300ml",33,0,350,.09,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0013","Minyak Masak 1kg",22,0,518,.04,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0021","Minyak Bijian 200ml",17,0,135,.13,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0020","Madu 250g",16,202,379,.04,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0024","Serbuk Perasa 100g",15,0,453,.03,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0014","Minyak Zaitun 500ml",15,0,295,.05,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0023","Tepung Jagung 200g",13,0,495,.03,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0018","Sos Tomato 400ml",12,0,101,.12,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0015","Kicap Manis 600ml",11,157,293,.04,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0017","Sos Cili 400ml",7,118,188,.04,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Cooking Essentials","I0016","Kicap Masin 600ml",6,0,325,.02,.05,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0059","Susu Cair 200ml",30,73,79,.38,.16,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0057","Yogurt 180g",19,0,164,.12,.16,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0056","Mentega 250g",17,0,95,.18,.16,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0053","Susu Segar 1L",16,0,68,.24,.16,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0060","Tepung Susu 1kg",12,0,146,.08,.16,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0054","Susu Rendah Lemak 1L",10,46,65,.15,.16,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0058","Krim 200ml",10,32,25,.4,.16,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0062","Susu Kambing 1L",10,47,68,.15,.16,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0055","Keju 250g",7,0,71,.1,.16,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Dairy Products","I0061","Keju Mozzarella 200g",6,63,81,.07,.16,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Frozen Food","I0068","Sosej Beku 500g",16,83,116,.14,.15,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Frozen Food","I0066","Sayuran Beku 300g",16,0,46,.35,.15,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Frozen Food","I0069","Nuget 500g",14,112,161,.09,.15,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Frozen Food","I0063","Ayam Beku 1kg",12,0,86,.14,.15,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Frozen Food","I0070","Kentang Goreng 1kg",11,0,65,.17,.15,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Frozen Food","I0067","Pizza Beku 400g",7,0,11,.64,.15,"Fast Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Frozen Food","I0065","Ikan Beku 500g",5,0,48,.1,.15,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Frozen Food","I0064","Daging Beku 500g",5,0,29,.17,.15,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0089","Detergen 2kg",26,0,280,.09,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0090","Pembersih Lantai 1L",23,0,211,.11,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0092","Peluntur 1L",20,0,36,.56,.09,"Fast Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0091","Pewangi Pakaian 1L",15,0,123,.12,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0093","Sabun Pinggan 500ml",15,0,147,.1,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0096","Mop 1pc",12,0,40,.3,.09,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0094","Pembersih Kaca 500ml",9,0,329,.03,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0095","Penyapu 1pc",7,0,209,.03,.09,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Imported Goods","I0120","Kopi Arabika 250g",13,0,78,.17,.18,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Imported Goods","I0119","Keju Parmesan 200g",11,48,56,.2,.18,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0076","Pasta Segera 150g",26,0,810,.03,.07,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0074","Nasi Segera 200g",22,0,100,.22,.07,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0072","Mee Segera Cup 65g",19,0,241,.08,.07,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0079","Oat Segera 1kg",19,0,69,.28,.07,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0073","Bihun Segera 60g",17,0,129,.13,.07,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0080","Cereal 500g",16,50,63,.25,.07,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0077","Sos Pasta 200g",14,0,344,.04,.07,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0078","Cup Soup 100g",12,86,119,.1,.07,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0071","Mee Segera 80g",10,179,314,.03,.07,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Instant Food","I0075","Bubur Segera 50g",9,0,172,.05,.07,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Organic Foods","I0118","Minyak Zaitun Organik 500ml",21,0,219,.1,.11,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Organic Foods","I0117","Beras Organik 5kg",12,0,74,.16,.11,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Personal Care","I0088","Balm 30g",32,0,75,.43,.14,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Personal Care","I0087","Krim Pelindung 50g",24,70,86,.28,.14,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Personal Care","I0082","Sabun Mandi 100g",18,0,128,.14,.14,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Personal Care","I0085","Deodorant 50ml",17,0,162,.1,.14,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Personal Care","I0086","Pembersih Muka 100ml",16,0,79,.2,.14,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Personal Care","I0084","Losyen 250ml",14,125,195,.07,.14,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Personal Care","I0083","Ubat Gigi 150g",12,0,164,.07,.14,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Personal Care","I0081","Syampu 500ml",10,0,129,.08,.14,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Premium Items","I0116","Foie Gras 100g",23,13,17,1.35,.84,"Fast Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Premium Items","I0115","Kaviar 50g",18,25,32,.56,.84,"Fast Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0008","Beras Basmathi 5kg",23,0,458,.05,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0004","Tepung Beras 500g",22,0,235,.09,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0007","Quinoa 500g",19,0,365,.05,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0005","Beras Pulut 1kg",17,35,34,.5,.06,"Fast Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0009","Tepung Jagung 500g",16,0,157,.1,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0002","Beras Wangi 10kg",15,0,236,.06,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0010","Bijirin Sarapan 500g",15,0,264,.06,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0012","Tepung Ubi 500g",15,0,493,.03,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0006","Oatmeal 1kg",15,0,190,.08,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0003","Tepung Gandum 1kg",14,0,325,.04,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0011","Beras Perang 1kg",9,0,121,.07,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0001","Beras Super 5kg",8,0,415,.02,.06,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0046","Coklat 100g",25,0,102,.25,.15,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0049","Pudding 100g",18,48,39,.46,.15,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0051","Keropok 100g",18,0,89,.2,.15,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0050","Kacang Putih 200g",16,0,165,.1,.15,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0048","Gula-gula 150g",14,0,97,.14,.15,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0052","Mochi 120g",13,0,43,.3,.15,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0045","Kerepek 150g",11,0,90,.12,.15,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0047","Biskut 200g",7,99,163,.04,.15,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0108","Pemadam 5pcs",24,36,64,.38,.24,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0109","Bateri AA 4pcs",17,0,44,.39,.24,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0106","Pen 10pcs",15,0,34,.44,.24,"Normal"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0105","Kertas A4 500sheets",12,0,84,.14,.24,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0110","Bateri AAA 4pcs",10,0,82,.12,.24,"Slow Moving"
Monthly,2020-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0107","Pensil 12pcs",8,0,57,.14,.24,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Alcoholic Beverages","I0114","Whisky 700ml",12,0,255,.05,.05,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Alcoholic Beverages","I0113","Wain Putih 750ml",10,0,201,.05,.05,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Alcoholic Beverages","I0111","Bir 330ml",7,0,43,.16,.05,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Alcoholic Beverages","I0112","Wain Merah 750ml",2,0,161,.01,.05,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Baby Products","I0097","Susu Formula 900g",9,0,164,.05,.02,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Baby Products","I0100","Makanan Bayi 120g",8,0,303,.03,.02,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Baby Products","I0104","Botol Susu 250ml",6,0,316,.02,.02,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Baby Products","I0103","Sabun Bayi 250ml",5,0,514,.01,.02,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Baby Products","I0098","Pampers S 24pcs",5,0,238,.02,.02,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Baby Products","I0099","Tisu Basah Baby 80pcs",5,0,124,.04,.02,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Baby Products","I0102","Minyak Bayi 100ml",4,0,635,.01,.02,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Baby Products","I0101","Bedak Bayi 150g",3,0,515,.01,.02,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Beverages","I0035","Minuman Isotonic 500ml",11,0,130,.08,.04,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Beverages","I0042","Milo 1kg",11,0,179,.06,.04,"Slow Moving"
Monthly,2020-04,"B001","Ampang 88 Speedmart","Beverages","I0044","Minuman Tenaga 250ml",10,0,344,.03,.04,"Slow Moving"
