OrderID,FullfillmentType,OrderDateTime,OrderStatus,SubtotalAmount,VoucherDiscountAmount,MyKasihSubsidyTotal,GrandTotal,BranchID,VoucherID
O00258,WALK_IN,2020-01-15 11:08:36,COMPLETED,12.10,0.00,0.00,12.10,B001,NULL
O00259,PICKUP,2020-01-15 12:16:45,COMPLETED,20.10,0.00,0.00,20.10,B001,NULL
O00260,DELIVERY,2020-01-15 13:12:41,COMPLETED,12.16,0.00,0.00,17.06,B001,NULL
O00261,WALK_IN,2020-01-15 14:40:12,COMPLETED,8.81,0.00,0.00,8.81,B001,NULL
O00262,PICKUP,2020-01-15 15:51:50,COMPLETED,21.84,0.00,0.00,21.84,B001,NULL
O00263,WALK_IN,2020-01-15 16:35:24,COMPLETED,5.49,0.00,0.00,5.49,B001,NULL
O00264,WALK_IN,2020-01-15 16:48:22,COMPLETED,6.93,0.00,0.00,6.93,B001,NULL
O00265,WALK_IN,2020-01-15 16:57:08,COMPLETED,12.86,0.00,0.00,12.86,B001,NULL
O00266,PICKUP,2020-01-15 17:02:43,COMPLETED,28.31,0.00,0.00,28.31,B001,NULL
O00267,PICKUP,2020-01-15 17:31:38,COMPLETED,2.72,0.00,0.00,2.72,B001,NULL
O00268,WALK_IN,2020-01-15 17:57:09,COMPLETED,74.74,0.00,0.00,74.74,B001,NULL
O00269,WALK_IN,2020-01-15 18:02:31,COMPLETED,59.22,0.00,0.00,59.22,B001,NULL
O00270,WALK_IN,2020-01-15 18:18:56,COMPLETED,7.52,0.00,0.00,7.52,B001,NULL
O00271,PICKUP,2020-01-15 18:56:13,COMPLETED,35.60,0.00,0.00,35.60,B001,NULL
O00272,PICKUP,2020-01-15 18:57:58,COMPLETED,5.20,0.00,0.00,5.20,B001,NULL
O00273,WALK_IN,2020-01-15 20:08:32,COMPLETED,38.41,0.00,0.00,38.41,B001,NULL
O00274,PICKUP,2020-01-15 20:30:28,COMPLETED,84.05,0.00,0.00,84.05,B001,NULL
O00275,WALK_IN,2020-01-16 08:43:16,COMPLETED,19.05,0.00,0.00,19.05,B001,NULL
O00276,WALK_IN,2020-01-16 11:02:47,COMPLETED,34.10,0.00,0.00,34.10,B001,NULL
O00277,WALK_IN,2020-01-16 11:04:22,COMPLETED,14.90,0.00,0.00,14.90,B001,NULL
O00278,PICKUP,2020-01-16 11:18:32,COMPLETED,7.49,0.00,0.00,7.49,B001,NULL
O00279,WALK_IN,2020-01-16 11:36:19,COMPLETED,15.61,0.00,0.00,15.61,B001,NULL
O00280,WALK_IN,2020-01-16 11:45:22,COMPLETED,13.52,0.00,0.00,13.52,B001,NULL
O00281,DELIVERY,2020-01-16 12:02:06,COMPLETED,26.39,0.00,0.00,31.29,B001,NULL
O00282,PICKUP,2020-01-16 14:36:59,COMPLETED,150.76,0.00,0.00,150.76,B001,NULL
O00283,PICKUP,2020-01-16 16:09:15,COMPLETED,36.64,0.00,0.00,36.64,B001,NULL
O00284,WALK_IN,2020-01-16 16:10:50,COMPLETED,7.09,0.00,0.00,7.09,B001,NULL
O00285,WALK_IN,2020-01-16 16:57:41,COMPLETED,43.79,0.00,0.00,43.79,B001,NULL
O00286,PICKUP,2020-01-16 19:32:49,COMPLETED,30.27,0.00,0.00,30.27,B001,NULL
O00287,WALK_IN,2020-01-16 19:53:46,COMPLETED,25.97,0.00,0.00,25.97,B001,NULL
O00288,PICKUP,2020-01-16 20:37:05,COMPLETED,59.84,0.00,0.00,59.84,B001,NULL
O00289,PICKUP,2020-01-16 20:59:23,COMPLETED,154.54,8.00,0.00,146.54,B001,V001
O00290,WALK_IN,2020-01-16 21:19:03,COMPLETED,16.33,0.00,0.00,16.33,B001,NULL
O00291,WALK_IN,2020-01-17 09:16:28,COMPLETED,26.33,0.00,0.00,26.33,B001,NULL
O00292,WALK_IN,2020-01-17 13:14:02,COMPLETED,5.34,0.00,0.00,5.34,B001,NULL
O00293,WALK_IN,2020-01-17 13:20:54,COMPLETED,43.30,0.00,0.00,43.30,B001,NULL
O00294,WALK_IN,2020-01-17 13:42:34,COMPLETED,6.58,0.00,0.00,6.58,B001,NULL
O00295,WALK_IN,2020-01-17 15:21:16,COMPLETED,40.55,0.00,0.00,40.55,B001,NULL
O00296,PICKUP,2020-01-17 16:15:52,COMPLETED,8.61,0.00,0.00,8.61,B001,NULL
O00297,WALK_IN,2020-01-17 17:00:13,COMPLETED,11.33,0.00,0.00,11.33,B001,NULL
O00298,DELIVERY,2020-01-17 17:18:51,COMPLETED,13.95,0.00,0.00,18.85,B001,NULL
O00299,PICKUP,2020-01-17 17:41:08,COMPLETED,23.66,0.00,0.00,23.66,B001,NULL
O00300,WALK_IN,2020-01-17 17:43:31,COMPLETED,32.15,0.00,0.00,32.15,B001,NULL
O00301,PICKUP,2020-01-17 18:52:53,COMPLETED,36.39,0.00,0.00,36.39,B001,NULL
O00302,WALK_IN,2020-01-17 18:55:46,COMPLETED,8.93,0.00,0.00,8.93,B001,NULL
O00303,WALK_IN,2020-01-17 19:05:14,COMPLETED,48.54,0.00,0.00,48.54,B001,NULL
O00304,WALK_IN,2020-01-17 19:20:19,COMPLETED,7.78,0.00,0.00,7.78,B001,NULL
O00305,WALK_IN,2020-01-17 19:51:35,COMPLETED,64.66,0.00,0.00,64.66,B001,NULL
O00306,WALK_IN,2020-01-17 20:41:25,COMPLETED,3.00,0.00,0.00,3.00,B001,NULL
O00307,WALK_IN,2020-01-17 21:21:58,COMPLETED,32.96,0.00,0.00,32.96,B001,NULL
O00308,PICKUP,2020-01-17 21:49:54,COMPLETED,15.48,0.00,0.00,15.48,B001,NULL
O00309,PICKUP,2020-01-17 21:52:32,COMPLETED,9.79,0.00,0.00,9.79,B001,NULL
O00310,DELIVERY,2020-01-18 08:42:11,COMPLETED,21.30,0.00,0.00,26.20,B001,NULL
O00311,WALK_IN,2020-01-18 08:46:05,COMPLETED,25.56,0.00,0.00,25.56,B001,NULL
O00312,WALK_IN,2020-01-18 09:19:34,COMPLETED,14.75,0.00,0.00,14.75,B001,NULL
O00313,WALK_IN,2020-01-18 09:34:12,COMPLETED,6.23,0.00,0.00,6.23,B001,NULL
O00314,WALK_IN,2020-01-18 10:11:05,COMPLETED,36.86,0.00,0.00,36.86,B001,NULL
O00315,WALK_IN,2020-01-18 10:15:48,COMPLETED,89.42,0.00,0.00,89.42,B001,NULL
O00316,WALK_IN,2020-01-18 11:03:05,COMPLETED,1.79,0.00,0.00,1.79,B001,NULL
O00317,WALK_IN,2020-01-18 11:23:48,COMPLETED,96.95,8.00,0.00,88.95,B001,V001
O00318,WALK_IN,2020-01-18 11:43:51,COMPLETED,48.30,0.00,0.00,48.30,B001,NULL
O00319,PICKUP,2020-01-18 12:00:12,COMPLETED,50.13,0.00,0.00,50.13,B001,NULL
O00320,WALK_IN,2020-01-18 12:09:13,COMPLETED,6.18,0.00,0.00,6.18,B001,NULL
O00321,DELIVERY,2020-01-18 12:29:16,COMPLETED,150.36,0.00,0.00,159.26,B001,NULL
O00322,WALK_IN,2020-01-18 12:46:00,COMPLETED,33.75,0.00,0.00,33.75,B001,NULL
O00323,WALK_IN,2020-01-18 14:20:58,COMPLETED,35.38,0.00,0.00,35.38,B001,NULL
O00324,WALK_IN,2020-01-18 14:22:23,COMPLETED,34.87,0.00,0.00,34.87,B001,NULL
O00325,PICKUP,2020-01-18 15:04:50,COMPLETED,23.75,0.00,0.00,23.75,B001,NULL
O00326,WALK_IN,2020-01-18 16:05:25,COMPLETED,10.67,0.00,0.00,10.67,B001,NULL
O00327,WALK_IN,2020-01-18 16:57:30,COMPLETED,32.54,0.00,0.00,32.54,B001,NULL
O00328,WALK_IN,2020-01-18 17:35:06,COMPLETED,14.65,0.00,0.00,14.65,B001,NULL
O00329,WALK_IN,2020-01-18 18:18:41,COMPLETED,137.61,0.00,0.00,137.61,B001,NULL
O00330,WALK_IN,2020-01-18 18:21:51,COMPLETED,39.60,0.00,0.00,39.60,B001,NULL
O00331,WALK_IN,2020-01-18 18:27:26,COMPLETED,4.64,0.00,0.00,4.64,B001,NULL
O00332,PICKUP,2020-01-18 18:44:17,COMPLETED,13.92,0.00,0.00,13.92,B001,NULL
O00333,DELIVERY,2020-01-18 19:23:45,COMPLETED,26.12,0.00,0.00,31.02,B001,NULL
O00334,WALK_IN,2020-01-18 19:38:31,COMPLETED,19.47,0.00,0.00,19.47,B001,NULL
O00335,PICKUP,2020-01-18 20:17:47,COMPLETED,50.33,0.00,0.00,50.33,B001,NULL
O00336,WALK_IN,2020-01-18 20:42:21,COMPLETED,10.57,0.00,0.00,10.57,B001,NULL
O00337,WALK_IN,2020-01-18 20:49:50,COMPLETED,12.18,0.00,0.00,12.18,B001,NULL
O00338,PICKUP,2020-01-18 20:51:15,COMPLETED,33.52,0.00,0.00,33.52,B001,NULL
O00339,WALK_IN,2020-01-18 20:57:11,COMPLETED,57.09,0.00,0.00,57.09,B001,NULL
O00340,PICKUP,2020-01-18 21:05:26,COMPLETED,32.01,0.00,0.00,32.01,B001,NULL
O00341,WALK_IN,2020-01-18 21:38:11,COMPLETED,25.33,0.00,0.00,25.33,B001,NULL
O00342,WALK_IN,2020-01-19 10:13:09,COMPLETED,1.68,0.00,0.00,1.68,B001,NULL
O00343,DELIVERY,2020-01-19 10:28:00,COMPLETED,19.15,0.00,0.00,24.05,B001,NULL
O00344,WALK_IN,2020-01-19 11:23:04,COMPLETED,4.83,0.00,0.00,4.83,B001,NULL
O00345,WALK_IN,2020-01-19 11:37:05,COMPLETED,14.47,0.00,0.00,14.47,B001,NULL
O00346,WALK_IN,2020-01-19 12:24:21,COMPLETED,2.03,0.00,0.00,2.03,B001,NULL
O00347,WALK_IN,2020-01-19 12:29:24,COMPLETED,30.18,0.00,0.00,30.18,B001,NULL
O00348,DELIVERY,2020-01-19 12:35:45,COMPLETED,33.75,0.00,0.00,38.65,B001,NULL
O00349,WALK_IN,2020-01-19 12:40:44,COMPLETED,21.81,0.00,0.00,21.81,B001,NULL
O00350,PICKUP,2020-01-19 12:52:12,COMPLETED,3.78,0.00,0.00,3.78,B001,NULL
O00351,PICKUP,2020-01-19 14:14:01,COMPLETED,11.41,0.00,0.00,11.41,B001,NULL
O00352,WALK_IN,2020-01-19 14:51:15,COMPLETED,58.20,0.00,0.00,58.20,B001,NULL
O00353,PICKUP,2020-01-19 15:04:26,COMPLETED,70.10,0.00,0.00,70.10,B001,NULL
O00354,WALK_IN,2020-01-19 16:11:01,COMPLETED,7.47,0.00,0.00,7.47,B001,NULL
O00355,PICKUP,2020-01-19 17:11:47,COMPLETED,3.41,0.00,0.00,3.41,B001,NULL
O00356,DELIVERY,2020-01-19 17:35:47,COMPLETED,76.08,0.00,0.00,82.98,B001,NULL
O00357,DELIVERY,2020-01-19 17:52:08,COMPLETED,36.84,0.00,0.00,41.74,B001,NULL
O00358,WALK_IN,2020-01-19 18:40:21,COMPLETED,14.94,0.00,0.00,14.94,B001,NULL
O00359,PICKUP,2020-01-19 18:41:53,COMPLETED,61.99,0.00,0.00,61.99,B001,NULL
O00360,WALK_IN,2020-01-19 19:17:19,COMPLETED,23.50,0.00,0.00,23.50,B001,NULL
O00361,WALK_IN,2020-01-19 19:30:40,COMPLETED,19.64,0.00,0.00,19.64,B001,NULL
O00362,WALK_IN,2020-01-19 19:42:19,COMPLETED,36.49,0.00,0.00,36.49,B001,NULL
O00363,WALK_IN,2020-01-19 19:43:24,COMPLETED,126.66,0.00,0.00,126.66,B001,NULL
O00364,WALK_IN,2020-01-19 19:54:17,COMPLETED,1.86,0.00,0.00,1.86,B001,NULL
O00365,WALK_IN,2020-01-19 20:00:26,COMPLETED,11.30,0.00,0.00,11.30,B001,NULL
O00366,WALK_IN,2020-01-19 20:06:32,COMPLETED,22.53,0.00,0.00,22.53,B001,NULL
O00367,WALK_IN,2020-01-19 20:10:49,COMPLETED,14.00,0.00,0.00,14.00,B001,NULL
O00368,DELIVERY,2020-01-19 21:15:54,COMPLETED,67.17,6.90,0.00,67.17,B001,V006
O00369,DELIVERY,2020-01-19 21:35:51,COMPLETED,25.61,0.00,0.00,30.51,B001,NULL
O00370,PICKUP,2020-01-19 21:52:00,COMPLETED,59.85,0.00,0.00,59.85,B001,NULL
O00371,WALK_IN,2020-01-20 08:44:58,COMPLETED,64.29,0.00,0.00,64.29,B001,NULL
O00372,WALK_IN,2020-01-20 10:08:50,COMPLETED,46.18,0.00,0.00,46.18,B001,NULL
O00373,WALK_IN,2020-01-20 11:17:32,COMPLETED,71.11,0.00,0.00,71.11,B001,NULL
O00374,WALK_IN,2020-01-20 11:18:11,COMPLETED,4.32,0.00,0.00,4.32,B001,NULL
O00375,WALK_IN,2020-01-20 11:43:55,COMPLETED,47.64,0.00,0.00,47.64,B001,NULL
O00376,DELIVERY,2020-01-20 12:46:08,COMPLETED,8.82,0.00,0.00,13.72,B001,NULL
O00377,WALK_IN,2020-01-20 13:10:05,COMPLETED,24.24,0.00,0.00,24.24,B001,NULL
O00378,WALK_IN,2020-01-20 13:21:10,COMPLETED,10.32,0.00,0.00,10.32,B001,NULL
O00379,DELIVERY,2020-01-20 14:04:54,COMPLETED,23.28,0.00,0.00,28.18,B001,NULL
O00380,WALK_IN,2020-01-20 15:10:40,COMPLETED,8.23,0.00,0.00,8.23,B001,NULL
O00381,WALK_IN,2020-01-20 15:29:48,COMPLETED,9.01,0.00,0.00,9.01,B001,NULL
O00382,WALK_IN,2020-01-20 15:48:52,COMPLETED,16.68,0.00,0.00,16.68,B001,NULL
O00383,WALK_IN,2020-01-20 16:07:58,COMPLETED,55.38,0.00,0.00,55.38,B001,NULL
O00384,WALK_IN,2020-01-20 16:37:29,COMPLETED,1.79,0.00,0.00,1.79,B001,NULL
O00385,WALK_IN,2020-01-20 16:44:06,COMPLETED,48.30,0.00,0.00,48.30,B001,NULL
O00386,WALK_IN,2020-01-20 16:48:35,COMPLETED,94.04,0.00,0.00,94.04,B001,NULL
O00387,WALK_IN,2020-01-20 18:55:26,COMPLETED,44.33,0.00,0.00,44.33,B001,NULL
O00388,WALK_IN,2020-01-20 18:56:53,COMPLETED,13.41,0.00,0.00,13.41,B001,NULL
O00389,WALK_IN,2020-01-20 19:24:46,COMPLETED,23.72,0.00,0.00,23.72,B001,NULL
O00390,WALK_IN,2020-01-20 19:34:53,COMPLETED,15.27,0.00,0.00,15.27,B001,NULL
O00391,WALK_IN,2020-01-20 20:14:04,COMPLETED,15.83,0.00,0.00,15.83,B001,NULL
O00392,WALK_IN,2020-01-20 20:23:25,COMPLETED,28.77,0.00,0.00,28.77,B001,NULL
O00393,PICKUP,2020-01-21 08:25:33,COMPLETED,53.01,0.00,0.00,53.01,B001,NULL
O00394,WALK_IN,2020-01-21 09:09:58,COMPLETED,6.18,0.00,0.00,6.18,B001,NULL
O00395,DELIVERY,2020-01-21 09:57:40,COMPLETED,38.93,0.00,0.00,43.83,B001,NULL
O00396,WALK_IN,2020-01-21 12:37:55,COMPLETED,19.06,0.00,0.00,19.06,B001,NULL
O00397,WALK_IN,2020-01-21 13:16:41,COMPLETED,10.49,0.00,0.00,10.49,B001,NULL
O00398,WALK_IN,2020-01-21 13:20:25,COMPLETED,54.76,0.00,0.00,54.76,B001,NULL
O00399,WALK_IN,2020-01-21 13:59:24,COMPLETED,99.50,0.00,0.00,99.50,B001,NULL
O00400,WALK_IN,2020-01-21 14:17:28,COMPLETED,11.05,0.00,0.00,11.05,B001,NULL
O00401,DELIVERY,2020-01-21 14:34:09,COMPLETED,18.21,0.00,0.00,23.11,B001,NULL
O00402,DELIVERY,2020-01-21 16:19:56,COMPLETED,14.60,0.00,9.54,9.96,B001,NULL
O00403,PICKUP,2020-01-21 16:27:50,COMPLETED,10.26,0.00,0.00,10.26,B001,NULL
O00404,WALK_IN,2020-01-21 17:26:43,COMPLETED,65.06,0.00,0.00,65.06,B001,NULL
O00405,WALK_IN,2020-01-21 18:11:34,COMPLETED,67.72,0.00,0.00,67.72,B001,NULL
O00406,WALK_IN,2020-01-21 18:19:27,COMPLETED,35.35,0.00,0.00,35.35,B001,NULL
O00407,WALK_IN,2020-01-21 19:42:29,COMPLETED,2.87,0.00,0.00,2.87,B001,NULL
O00408,DELIVERY,2020-01-21 20:21:49,COMPLETED,16.50,0.00,0.00,21.40,B001,NULL
O00409,DELIVERY,2020-01-21 21:10:02,COMPLETED,31.09,0.00,1.77,34.22,B001,NULL
O00410,WALK_IN,2020-01-22 09:24:25,COMPLETED,7.68,0.00,0.00,7.68,B001,NULL
O00411,WALK_IN,2020-01-22 10:57:53,COMPLETED,3.75,0.00,0.00,3.75,B001,NULL
O00412,WALK_IN,2020-01-22 11:01:35,COMPLETED,31.33,0.00,0.00,31.33,B001,NULL
O00413,DELIVERY,2020-01-22 12:12:24,COMPLETED,5.28,0.00,0.00,10.18,B001,NULL
O00414,WALK_IN,2020-01-22 12:40:30,COMPLETED,26.26,0.00,0.00,26.26,B001,NULL
O00415,WALK_IN,2020-01-22 13:31:42,COMPLETED,20.71,0.00,0.00,20.71,B001,NULL
O00416,WALK_IN,2020-01-22 13:47:27,COMPLETED,40.91,0.00,0.00,40.91,B001,NULL
O00417,DELIVERY,2020-01-22 14:09:55,COMPLETED,30.61,0.00,0.00,35.51,B001,NULL
O00418,PICKUP,2020-01-22 15:03:52,COMPLETED,40.36,0.00,0.00,40.36,B001,NULL
O00419,PICKUP,2020-01-22 16:22:15,COMPLETED,15.57,0.00,0.00,15.57,B001,NULL
O00420,DELIVERY,2020-01-22 16:49:30,COMPLETED,74.37,0.00,0.00,81.27,B001,NULL
O00421,DELIVERY,2020-01-22 17:21:54,COMPLETED,27.84,0.00,0.00,32.74,B001,NULL
O00422,WALK_IN,2020-01-22 17:22:07,COMPLETED,14.17,0.00,7.66,6.51,B001,NULL
O00423,PICKUP,2020-01-22 18:11:08,COMPLETED,30.06,0.00,0.00,30.06,B001,NULL
O00424,WALK_IN,2020-01-22 18:29:08,COMPLETED,24.79,0.00,0.00,24.79,B001,NULL
O00425,WALK_IN,2020-01-22 18:49:47,COMPLETED,8.21,0.00,0.00,8.21,B001,NULL
O00426,WALK_IN,2020-01-22 19:11:47,COMPLETED,10.19,0.00,0.00,10.19,B001,NULL
O00427,DELIVERY,2020-01-22 19:36:50,COMPLETED,53.16,0.00,0.00,58.06,B001,NULL
O00428,PICKUP,2020-01-22 19:57:29,COMPLETED,7.90,0.00,0.00,7.90,B001,NULL
O00429,DELIVERY,2020-01-22 20:05:02,COMPLETED,2.08,0.00,0.00,6.98,B001,NULL
O00430,WALK_IN,2020-01-22 20:22:41,COMPLETED,13.09,0.00,0.00,13.09,B001,NULL
O00431,WALK_IN,2020-01-22 20:30:47,COMPLETED,22.20,0.00,0.00,22.20,B001,NULL
O00432,WALK_IN,2020-01-22 21:31:23,COMPLETED,24.61,0.00,17.14,7.47,B001,NULL
O00433,WALK_IN,2020-01-23 08:23:21,COMPLETED,10.78,0.00,0.00,10.78,B001,NULL
O00434,WALK_IN,2020-01-23 11:22:59,COMPLETED,29.55,0.00,0.00,29.55,B001,NULL
O00435,WALK_IN,2020-01-23 11:26:43,COMPLETED,21.01,0.00,0.00,21.01,B001,NULL
O00436,WALK_IN,2020-01-23 11:47:15,COMPLETED,74.87,8.00,0.00,66.87,B001,V001
O00437,DELIVERY,2020-01-23 12:12:30,COMPLETED,21.87,0.00,0.00,26.77,B001,NULL
O00438,WALK_IN,2020-01-23 14:43:38,COMPLETED,15.25,0.00,0.00,15.25,B001,NULL
O00439,WALK_IN,2020-01-23 15:04:36,COMPLETED,62.00,0.00,0.00,62.00,B001,NULL
O00440,WALK_IN,2020-01-23 16:42:40,COMPLETED,58.33,0.00,0.00,58.33,B001,NULL
O00441,DELIVERY,2020-01-23 17:10:27,COMPLETED,15.52,0.00,0.00,20.42,B001,NULL
O00442,PICKUP,2020-01-23 17:40:50,COMPLETED,14.67,0.00,0.00,14.67,B001,NULL
O00443,WALK_IN,2020-01-23 17:44:21,COMPLETED,19.04,0.00,0.00,19.04,B001,NULL
O00444,WALK_IN,2020-01-23 17:45:15,COMPLETED,12.64,0.00,0.00,12.64,B001,NULL
O00445,WALK_IN,2020-01-23 18:44:52,COMPLETED,26.80,0.00,0.00,26.80,B001,NULL
O00446,PICKUP,2020-01-23 18:55:49,COMPLETED,9.70,0.00,0.00,9.70,B001,NULL
O00447,WALK_IN,2020-01-23 18:59:45,COMPLETED,3.88,0.00,0.00,3.88,B001,NULL
O00448,WALK_IN,2020-01-23 19:43:25,COMPLETED,71.65,0.00,0.00,71.65,B001,NULL
O00449,DELIVERY,2020-01-23 19:43:50,COMPLETED,159.49,0.00,0.00,168.39,B001,NULL
O00450,DELIVERY,2020-01-23 19:49:19,COMPLETED,46.67,0.00,0.00,51.57,B001,NULL
O00451,PICKUP,2020-01-23 19:49:21,COMPLETED,48.86,0.00,0.00,48.86,B001,NULL
O00452,PICKUP,2020-01-23 19:51:27,COMPLETED,10.88,0.00,0.00,10.88,B001,NULL
O00453,PICKUP,2020-01-23 20:15:21,COMPLETED,24.17,0.00,4.04,20.13,B001,NULL
O00454,DELIVERY,2020-01-23 20:19:14,COMPLETED,12.05,0.00,0.00,16.95,B001,NULL
O00455,DELIVERY,2020-01-23 20:34:47,COMPLETED,10.90,0.00,0.00,15.80,B001,NULL
O00456,WALK_IN,2020-01-24 11:44:58,COMPLETED,14.06,0.00,0.00,14.06,B001,NULL
O00457,WALK_IN,2020-01-24 13:06:18,COMPLETED,30.92,0.00,0.00,30.92,B001,NULL
O00458,PICKUP,2020-01-24 13:09:44,COMPLETED,15.62,0.00,0.00,15.62,B001,NULL
O00459,WALK_IN,2020-01-24 13:26:08,COMPLETED,23.78,0.00,0.00,23.78,B001,NULL
O00460,WALK_IN,2020-01-24 13:32:15,COMPLETED,3.80,0.00,0.00,3.80,B001,NULL
O00461,DELIVERY,2020-01-24 15:17:40,COMPLETED,10.00,0.00,0.00,14.90,B001,NULL
O00462,WALK_IN,2020-01-24 15:42:43,COMPLETED,86.05,0.00,0.00,86.05,B001,NULL
O00463,WALK_IN,2020-01-24 15:55:22,COMPLETED,53.87,0.00,0.00,53.87,B001,NULL
O00464,DELIVERY,2020-01-24 16:44:57,COMPLETED,51.08,0.00,0.00,55.98,B001,NULL
O00465,PICKUP,2020-01-24 18:05:45,COMPLETED,12.35,0.00,9.98,2.37,B001,NULL
O00466,WALK_IN,2020-01-24 18:20:23,COMPLETED,47.21,0.00,0.00,47.21,B001,NULL
O00467,WALK_IN,2020-01-24 19:19:47,COMPLETED,12.16,0.00,0.00,12.16,B001,NULL
O00468,WALK_IN,2020-01-24 19:26:59,COMPLETED,39.05,0.00,0.00,39.05,B001,NULL
O00469,PICKUP,2020-01-24 19:39:39,COMPLETED,1.45,0.00,0.00,1.45,B001,NULL
O00470,WALK_IN,2020-01-24 19:44:27,COMPLETED,15.26,0.00,0.00,15.26,B001,NULL
O00471,PICKUP,2020-01-24 19:58:13,COMPLETED,24.43,0.00,0.00,24.43,B001,NULL
O00472,WALK_IN,2020-01-24 20:28:06,COMPLETED,44.32,0.00,0.00,44.32,B001,NULL
O00473,WALK_IN,2020-01-24 20:41:12,COMPLETED,53.91,0.00,0.00,53.91,B001,NULL
O00474,WALK_IN,2020-01-24 21:43:56,COMPLETED,5.18,0.00,0.00,5.18,B001,NULL
O00475,PICKUP,2020-01-25 10:10:46,COMPLETED,9.06,0.00,0.00,9.06,B001,NULL
O00476,WALK_IN,2020-01-25 10:21:41,COMPLETED,65.50,8.00,0.00,57.50,B001,V001
O00477,WALK_IN,2020-01-25 10:33:23,COMPLETED,13.04,0.00,0.00,13.04,B001,NULL
O00478,WALK_IN,2020-01-25 12:05:25,COMPLETED,30.39,0.00,15.36,15.03,B001,NULL
O00479,WALK_IN,2020-01-25 12:08:23,COMPLETED,16.28,0.00,0.00,16.28,B001,NULL
O00480,WALK_IN,2020-01-25 12:33:33,COMPLETED,58.77,0.00,0.00,58.77,B001,NULL
O00481,WALK_IN,2020-01-25 12:34:22,COMPLETED,18.74,0.00,0.00,18.74,B001,NULL
O00482,WALK_IN,2020-01-25 12:37:47,COMPLETED,18.30,0.00,0.00,18.30,B001,NULL
O00483,WALK_IN,2020-01-25 12:50:49,COMPLETED,14.33,0.00,0.00,14.33,B001,NULL
O00484,WALK_IN,2020-01-25 13:16:21,COMPLETED,14.10,0.00,0.00,14.10,B001,NULL
O00485,WALK_IN,2020-01-25 14:50:02,COMPLETED,47.59,0.00,0.00,47.59,B001,NULL
O00486,WALK_IN,2020-01-25 15:44:30,COMPLETED,15.05,0.00,0.00,15.05,B001,NULL
O00487,PICKUP,2020-01-25 15:47:59,COMPLETED,9.22,0.00,0.00,9.22,B001,NULL
O00488,DELIVERY,2020-01-25 17:32:35,COMPLETED,8.37,0.00,0.00,13.27,B001,NULL
O00489,DELIVERY,2020-01-25 18:00:54,COMPLETED,17.51,0.00,0.00,22.41,B001,NULL
O00490,PICKUP,2020-01-25 18:47:05,COMPLETED,27.60,0.00,0.00,27.60,B001,NULL
O00491,DELIVERY,2020-01-25 19:05:53,COMPLETED,10.18,0.00,7.57,7.51,B001,NULL
O00492,WALK_IN,2020-01-25 19:17:35,COMPLETED,18.91,0.00,0.00,18.91,B001,NULL
O00493,WALK_IN,2020-01-25 19:21:37,COMPLETED,18.71,0.00,1.44,17.27,B001,NULL
O00494,WALK_IN,2020-01-25 19:23:48,COMPLETED,18.17,0.00,0.00,18.17,B001,NULL
O00495,WALK_IN,2020-01-25 19:24:25,COMPLETED,19.03,0.00,0.00,19.03,B001,NULL
O00496,DELIVERY,2020-01-25 19:28:32,COMPLETED,50.96,0.00,0.00,55.86,B001,NULL
O00497,WALK_IN,2020-01-25 20:05:59,COMPLETED,7.26,0.00,3.84,3.42,B001,NULL
O00498,WALK_IN,2020-01-25 21:04:22,COMPLETED,27.68,0.00,0.00,27.68,B001,NULL
O00499,DELIVERY,2020-01-25 21:22:39,COMPLETED,7.32,0.00,0.00,12.22,B001,NULL
O00500,PICKUP,2020-01-26 09:23:22,COMPLETED,1.75,0.00,0.00,1.75,B001,NULL
O00501,WALK_IN,2020-01-26 10:00:54,COMPLETED,72.71,0.00,0.00,72.71,B001,NULL
O00502,WALK_IN,2020-01-26 11:13:01,COMPLETED,27.71,0.00,0.00,27.71,B001,NULL
O00503,WALK_IN,2020-01-26 12:12:11,COMPLETED,13.63,0.00,0.00,13.63,B001,NULL
O00504,DELIVERY,2020-01-26 12:27:30,COMPLETED,122.86,0.00,0.00,131.76,B001,NULL
O00505,WALK_IN,2020-01-26 12:32:49,COMPLETED,17.27,0.00,0.00,17.27,B001,NULL
O00506,WALK_IN,2020-01-26 12:55:20,COMPLETED,24.31,0.00,0.00,24.31,B001,NULL
O00507,DELIVERY,2020-01-26 12:59:17,COMPLETED,63.29,0.00,0.00,70.19,B001,NULL
O00508,PICKUP,2020-01-26 13:57:25,COMPLETED,51.44,0.00,0.00,51.44,B001,NULL
O00509,WALK_IN,2020-01-26 14:07:37,COMPLETED,24.66,0.00,0.00,24.66,B001,NULL
O00510,WALK_IN,2020-01-26 14:11:55,COMPLETED,19.93,0.00,0.00,19.93,B001,NULL
O00511,WALK_IN,2020-01-26 14:14:55,COMPLETED,31.06,0.00,0.00,31.06,B001,NULL
O00512,DELIVERY,2020-01-26 14:36:22,COMPLETED,35.01,0.00,0.00,39.91,B001,NULL
O00513,WALK_IN,2020-01-26 16:04:58,COMPLETED,138.85,0.00,0.00,138.85,B001,NULL
O00514,DELIVERY,2020-01-26 16:08:26,COMPLETED,35.01,0.00,0.00,39.91,B001,NULL
O00515,WALK_IN,2020-01-26 16:30:33,COMPLETED,16.52,0.00,0.00,16.52,B001,NULL
