OrderID,ItemID,Quantity,UnitPrice,MyKasihSubsidyAmount,LineTotal
O00188,I0015,4,1.87,0.00,7.48
O00188,I0032,1,4.02,0.00,4.02
O00188,I0039,1,1.44,0.00,1.44
O00188,I0096,3,3.07,0.00,9.21
O00188,I0113,2,12.03,0.00,24.06
O00189,I0004,1,1.83,0.00,1.83
O00189,I0021,2,1.67,0.00,3.34
O00189,I0109,1,6.99,0.00,6.99
O00190,I0014,1,1.92,0.00,1.92
O00190,I0018,1,1.84,0.00,1.84
O00190,I0025,2,3.82,0.00,7.64
O00190,I0062,3,5.04,0.00,15.12
O00190,I0070,2,7.76,0.00,15.52
O00191,I0028,2,5.27,0.00,10.54
O00191,I0057,2,1.78,0.00,3.56
O00192,I0026,3,2.35,0.00,7.05
O00193,I0086,1,2.50,0.00,2.50
O00193,I0097,1,10.29,0.00,10.29
O00194,I0044,2,1.25,0.00,2.50
O00194,I0050,1,3.14,0.00,3.14
O00194,I0083,2,2.65,0.00,5.30
O00195,I0015,1,1.84,0.00,1.84
O00195,I0021,1,1.70,0.00,1.70
O00195,I0075,2,1.33,0.00,2.66
O00195,I0097,1,10.40,0.00,10.40
O00196,I0028,2,5.28,0.00,10.56
O00196,I0036,1,1.44,0.00,1.44
O00196,I0059,1,1.79,0.00,1.79
O00196,I0063,2,7.36,0.00,14.72
O00197,I0004,1,1.84,0.00,1.84
O00197,I0012,2,1.75,0.00,3.50
O00197,I0064,1,2.95,0.00,2.95
O00197,I0117,2,42.81,0.00,85.62
O00198,I0005,1,3.52,0.00,3.52
O00198,I0014,2,1.96,0.00,3.92
O00198,I0022,2,1.78,0.00,3.56
O00198,I0090,5,3.65,0.00,18.25
O00198,I0110,1,6.93,0.00,6.93
O00199,I0026,2,2.34,0.00,4.68
O00199,I0088,1,2.57,0.00,2.57
O00200,I0010,4,2.05,0.00,8.20
O00200,I0019,1,2.08,0.00,2.08
O00200,I0053,1,6.73,0.00,6.73
O00200,I0082,1,2.57,0.00,2.57
O00200,I0118,1,13.54,0.00,13.54
O00201,I0058,1,1.70,0.00,1.70
O00201,I0109,2,6.89,0.00,13.78
O00202,I0014,1,1.95,0.00,1.95
O00202,I0061,1,1.79,0.00,1.79
O00202,I0085,1,2.63,0.00,2.63
O00203,I0052,3,2.36,0.00,7.08
O00203,I0095,2,4.94,0.00,9.88
O00203,I0111,1,8.49,0.00,8.49
O00203,I0112,1,10.40,0.00,10.40
O00204,I0035,4,1.28,0.00,5.12
O00204,I0043,2,1.44,0.00,2.88
O00204,I0068,2,4.34,0.00,8.68
O00204,I0092,1,4.84,0.00,4.84
O00205,I0015,5,1.88,0.00,9.40
O00205,I0030,2,4.08,0.00,8.16
O00205,I0064,1,2.92,0.00,2.92
O00205,I0098,1,27.06,0.00,27.06
O00205,I0111,2,8.41,0.00,16.82
O00206,I0031,1,4.37,0.00,4.37
O00206,I0056,4,1.88,0.00,7.52
O00206,I0076,4,1.26,0.00,5.04
O00207,I0019,4,2.10,0.00,8.40
O00207,I0094,1,1.70,0.00,1.70
O00208,I0012,1,1.77,0.00,1.77
O00208,I0045,2,3.42,0.00,6.84
O00208,I0052,4,2.36,0.00,9.44
O00208,I0096,1,3.02,0.00,3.02
O00208,I0113,1,11.98,0.00,11.98
O00209,I0036,1,1.41,0.00,1.41
O00209,I0063,1,7.30,0.00,7.30
O00209,I0091,3,3.02,0.00,9.06
O00209,I0096,1,3.02,0.00,3.02
O00209,I0111,2,8.45,0.00,16.90
O00210,I0070,1,7.76,0.00,7.76
O00210,I0108,2,7.27,0.00,14.54
O00211,I0017,1,1.94,0.00,1.94
O00211,I0073,1,1.51,0.00,1.51
O00211,I0117,2,43.08,0.00,86.16
O00212,I0008,3,10.84,0.00,32.52
O00212,I0043,1,1.42,0.00,1.42
O00212,I0050,1,3.14,0.00,3.14
O00213,I0003,1,2.33,0.00,2.33
O00213,I0031,4,4.34,0.00,17.36
O00213,I0098,2,27.14,0.00,54.28
O00214,I0003,1,2.37,0.00,2.37
O00214,I0032,1,3.99,0.00,3.99
O00214,I0075,1,1.35,0.00,1.35
O00215,I0069,1,3.75,0.00,3.75
O00215,I0114,1,17.00,0.00,17.00
O00216,I0005,2,3.52,0.00,7.04
O00216,I0021,1,1.66,0.00,1.66
O00216,I0033,2,2.17,0.00,4.34
O00217,I0033,1,2.18,0.00,2.18
O00217,I0068,2,4.42,0.00,8.84
O00217,I0095,1,4.96,0.00,4.96
O00218,I0042,3,1.44,0.00,4.32
O00218,I0101,1,4.28,0.00,4.28
O00218,I0115,1,45.67,0.00,45.67
O00219,I0007,2,1.77,0.00,3.54
O00219,I0014,1,1.96,0.00,1.96
O00219,I0016,1,2.45,0.00,2.45
O00219,I0019,2,2.11,0.00,4.22
O00219,I0057,1,1.79,0.00,1.79
O00219,I0103,5,4.44,0.00,22.20
O00220,I0045,1,3.40,0.00,3.40
O00221,I0067,2,3.62,0.00,7.24
O00222,I0037,1,1.28,0.00,1.28
O00222,I0052,1,2.33,0.00,2.33
O00222,I0077,2,1.41,0.00,2.82
O00222,I0086,1,2.50,0.00,2.50
O00223,I0064,1,2.93,0.00,2.93
O00223,I0085,1,2.60,0.00,2.60
O00223,I0102,3,4.44,0.00,13.32
O00223,I0106,3,7.06,0.00,21.18
O00224,I0026,1,2.34,0.00,2.34
O00225,I0034,1,4.23,0.00,4.23
O00225,I0041,1,1.27,0.00,1.27
O00225,I0052,1,2.37,0.00,2.37
O00225,I0080,5,2.25,0.00,11.25
O00225,I0098,5,27.16,0.00,135.80
O00225,I0118,1,13.43,0.00,13.43
O00226,I0004,1,1.84,0.00,1.84
O00226,I0068,4,4.40,0.00,17.60
O00226,I0070,4,7.73,0.00,30.92
O00226,I0101,1,4.24,0.00,4.24
O00226,I0102,2,4.43,0.00,8.86
O00226,I0112,4,10.50,0.00,42.00
O00227,I0005,1,3.58,0.00,3.58
O00228,I0061,1,1.74,0.00,1.74
O00228,I0113,3,11.71,0.00,35.13
O00228,I0117,2,42.89,0.00,85.78
O00229,I0021,1,1.67,0.00,1.67
O00229,I0033,1,2.18,0.00,2.18
O00229,I0073,3,1.53,0.00,4.59
O00229,I0083,2,2.63,0.00,5.26
O00230,I0078,1,1.35,0.00,1.35
O00230,I0091,1,3.07,0.00,3.07
O00231,I0056,2,1.88,0.00,3.76
O00232,I0031,4,4.43,0.00,17.72
O00232,I0077,4,1.42,0.00,5.68
O00232,I0106,2,6.98,0.00,13.96
O00232,I0120,4,17.58,0.00,70.32
O00233,I0024,2,1.79,0.00,3.58
O00233,I0040,1,1.42,0.00,1.42
O00233,I0080,1,2.28,0.00,2.28
O00234,I0045,4,3.37,0.00,13.48
O00234,I0054,5,5.88,0.00,29.40
O00234,I0085,1,2.62,0.00,2.62
O00235,I0006,1,3.84,0.00,3.84
O00235,I0036,1,1.43,0.00,1.43
O00235,I0052,3,2.35,0.00,7.05
O00236,I0080,4,2.31,0.00,9.24
O00236,I0092,4,4.83,0.00,19.32
O00236,I0107,1,6.85,0.00,6.85
O00237,I0067,2,3.58,0.00,7.16
O00237,I0082,3,2.59,0.00,7.77
O00237,I0083,2,2.61,0.00,5.22
O00237,I0109,1,6.97,0.00,6.97
O00238,I0011,3,2.81,0.00,8.43
O00238,I0018,1,1.83,0.00,1.83
O00238,I0033,3,2.19,0.00,6.57
O00238,I0111,1,8.44,0.00,8.44
O00239,I0006,4,3.91,0.00,15.64
O00239,I0086,2,2.49,0.00,4.98
O00239,I0087,2,2.69,0.00,5.38
O00239,I0108,1,7.29,0.00,7.29
O00240,I0070,1,7.78,0.00,7.78
O00240,I0097,3,10.47,0.00,31.41
O00241,I0017,2,1.97,0.00,3.94
O00241,I0063,1,7.43,0.00,7.43
O00241,I0075,2,1.36,0.00,2.72
O00242,I0020,1,1.96,0.00,1.96
O00242,I0042,1,1.44,0.00,1.44
O00242,I0083,3,2.65,0.00,7.95
O00242,I0087,2,2.70,0.00,5.40
O00242,I0095,1,4.97,0.00,4.97
O00242,I0112,2,10.56,0.00,21.12
O00243,I0001,2,11.38,0.00,22.76
O00243,I0033,1,2.22,0.00,2.22
O00243,I0067,2,3.65,0.00,7.30
O00244,I0019,1,2.08,0.00,2.08
O00244,I0047,1,3.30,0.00,3.30
O00244,I0073,2,1.51,0.00,3.02
O00245,I0040,1,1.42,0.00,1.42
O00245,I0112,1,10.52,0.00,10.52
O00246,I0007,1,1.76,0.00,1.76
O00247,I0009,2,1.74,0.00,3.48
O00247,I0016,1,2.43,0.00,2.43
O00247,I0092,2,4.81,0.00,9.62
O00247,I0107,1,6.88,0.00,6.88
O00247,I0116,3,42.36,0.00,127.08
O00248,I0055,1,1.78,0.00,1.78
O00248,I0088,1,2.57,0.00,2.57
O00248,I0093,3,1.75,0.00,5.25
O00248,I0100,5,4.32,0.00,21.60
O00249,I0016,1,2.47,0.00,2.47
O00249,I0083,4,2.63,0.00,10.52
O00249,I0085,3,2.60,0.00,7.80
O00250,I0015,4,1.84,0.00,7.36
O00250,I0018,2,1.84,0.00,3.68
O00250,I0058,1,1.68,0.00,1.68
O00250,I0069,1,3.70,0.00,3.70
O00250,I0098,2,27.23,0.00,54.46
O00250,I0105,1,6.99,0.00,6.99
O00251,I0019,2,2.10,0.00,4.20
O00251,I0033,2,2.17,0.00,4.34
O00251,I0045,2,3.39,0.00,6.78
O00251,I0108,4,7.43,0.00,29.72
O00252,I0017,1,1.96,0.00,1.96
O00252,I0039,2,1.41,0.00,2.82
O00252,I0053,1,6.69,0.00,6.69
O00252,I0072,1,1.36,0.00,1.36
O00252,I0073,1,1.50,0.00,1.50
O00252,I0116,1,42.81,0.00,42.81
O00253,I0003,1,2.37,0.00,2.37
O00253,I0089,2,5.48,0.00,10.96
O00254,I0026,2,2.39,0.00,4.78
O00254,I0059,3,1.76,0.00,5.28
O00255,I0044,1,1.25,0.00,1.25
O00255,I0062,1,5.01,0.00,5.01
O00255,I0110,1,7.07,0.00,7.07
O00256,I0021,1,1.66,0.00,1.66
O00256,I0048,1,1.76,0.00,1.76
O00257,I0070,1,7.73,0.00,7.73
O00257,I0074,1,1.25,0.00,1.25
O00257,I0079,5,3.83,0.00,19.15
O00257,I0096,3,2.99,0.00,8.97
O00257,I0112,1,10.33,0.00,10.33
O00258,I0028,2,5.30,0.00,10.60
O00258,I0073,1,1.50,0.00,1.50
O00259,I0007,1,1.78,0.00,1.78
O00259,I0027,1,4.66,0.00,4.66
O00259,I0118,1,13.66,0.00,13.66
O00260,I0033,1,2.18,0.00,2.18
O00260,I0095,2,4.99,0.00,9.98
O00261,I0021,2,1.67,0.00,3.34
O00261,I0089,1,5.47,0.00,5.47
O00262,I0027,4,4.68,0.00,18.72
O00262,I0050,1,3.12,0.00,3.12
O00263,I0019,2,2.08,0.00,4.16
O00263,I0072,1,1.33,0.00,1.33
O00264,I0106,1,6.93,0.00,6.93
O00265,I0055,2,1.74,0.00,3.48
O00265,I0094,3,1.68,0.00,5.04
O00265,I0100,1,4.34,0.00,4.34
O00266,I0018,3,1.87,0.00,5.61
O00266,I0025,1,3.80,0.00,3.80
O00266,I0028,1,5.34,0.00,5.34
O00266,I0044,1,1.27,0.00,1.27
O00266,I0093,1,1.75,0.00,1.75
O00266,I0112,1,10.54,0.00,10.54
O00267,I0075,2,1.36,0.00,2.72
O00268,I0001,3,11.46,0.00,34.38
O00268,I0061,1,1.79,0.00,1.79
O00268,I0105,1,7.16,0.00,7.16
O00268,I0112,3,10.47,0.00,31.41
O00269,I0066,1,2.55,0.00,2.55
O00269,I0082,2,2.58,0.00,5.16
O00269,I0120,3,17.17,0.00,51.51
O00270,I0069,2,3.76,0.00,7.52
O00271,I0007,2,1.75,0.00,3.50
O00271,I0023,3,1.74,0.00,5.22
O00271,I0028,3,5.34,0.00,16.02
O00271,I0033,1,2.22,0.00,2.22
O00271,I0039,3,1.43,0.00,4.29
O00271,I0103,1,4.35,0.00,4.35
O00272,I0085,2,2.60,0.00,5.20
O00273,I0093,1,1.75,0.00,1.75
O00273,I0096,2,3.00,0.00,6.00
O00273,I0118,1,13.43,0.00,13.43
O00273,I0119,1,17.23,0.00,17.23
O00274,I0063,1,7.31,0.00,7.31
O00274,I0072,4,1.34,0.00,5.36
O00274,I0103,3,4.35,0.00,13.05
O00274,I0111,1,8.53,0.00,8.53
O00274,I0114,3,16.60,0.00,49.80
O00275,I0047,3,3.29,0.00,9.87
O00275,I0065,1,4.74,0.00,4.74
O00275,I0068,1,4.44,0.00,4.44
O00276,I0068,2,4.42,0.00,8.84
O00276,I0083,5,2.61,0.00,13.05
O00276,I0094,1,1.67,0.00,1.67
O00276,I0112,1,10.54,0.00,10.54
O00277,I0016,5,2.48,0.00,12.40
O00277,I0037,2,1.25,0.00,2.50
O00278,I0050,1,3.07,0.00,3.07
O00278,I0068,1,4.42,0.00,4.42
O00279,I0007,1,1.75,0.00,1.75
O00279,I0110,2,6.93,0.00,13.86
O00280,I0010,2,2.03,0.00,4.06
O00280,I0017,2,1.92,0.00,3.84
O00280,I0018,1,1.87,0.00,1.87
O00280,I0035,3,1.25,0.00,3.75
O00281,I0060,1,5.34,0.00,5.34
O00281,I0065,1,4.77,0.00,4.77
O00281,I0104,1,4.57,0.00,4.57
O00281,I0113,1,11.71,0.00,11.71
O00282,I0024,1,1.79,0.00,1.79
O00282,I0068,2,4.32,0.00,8.64
O00282,I0091,2,3.02,0.00,6.04
O00282,I0114,3,16.63,0.00,49.89
O00282,I0117,2,42.20,0.00,84.40
O00283,I0038,2,1.43,0.00,2.86
O00283,I0092,1,4.86,0.00,4.86
O00283,I0105,3,7.17,0.00,21.51
O00283,I0108,1,7.41,0.00,7.41
O00284,I0105,1,7.09,0.00,7.09
O00285,I0033,2,2.21,0.00,4.42
O00285,I0052,1,2.34,0.00,2.34
O00285,I0061,1,1.75,0.00,1.75
O00285,I0065,3,4.76,0.00,14.28
O00285,I0112,2,10.50,0.00,21.00
O00286,I0034,2,4.34,0.00,8.68
O00286,I0051,3,1.76,0.00,5.28
O00286,I0096,3,3.05,0.00,9.15
O00286,I0105,1,7.16,0.00,7.16
O00287,I0014,1,1.92,0.00,1.92
O00287,I0076,1,1.25,0.00,1.25
O00287,I0077,4,1.45,0.00,5.80
O00287,I0114,1,17.00,0.00,17.00
O00288,I0044,1,1.25,0.00,1.25
O00288,I0099,2,27.15,0.00,54.30
O00288,I0100,1,4.29,0.00,4.29
O00289,I0116,2,42.83,0.00,85.66
O00289,I0119,4,17.22,0.00,68.88
O00290,I0029,1,3.41,0.00,3.41
O00290,I0086,1,2.49,0.00,2.49
O00290,I0112,1,10.43,0.00,10.43
O00291,I0026,2,2.34,0.00,4.68
O00291,I0048,3,1.77,0.00,5.31
O00291,I0077,1,1.42,0.00,1.42
O00291,I0085,2,2.62,0.00,5.24
O00291,I0088,1,2.61,0.00,2.61
O00291,I0106,1,7.07,0.00,7.07
O00292,I0028,1,5.34,0.00,5.34
O00293,I0100,2,4.35,0.00,8.70
O00293,I0106,5,6.92,0.00,34.60
O00294,I0015,1,1.83,0.00,1.83
O00294,I0027,1,4.75,0.00,4.75
O00295,I0006,3,3.84,0.00,11.52
O00295,I0025,3,3.75,0.00,11.25
O00295,I0053,2,6.60,0.00,13.20
O00295,I0104,1,4.58,0.00,4.58
O00296,I0011,2,2.78,0.00,5.56
O00296,I0041,1,1.27,0.00,1.27
O00296,I0061,1,1.78,0.00,1.78
O00297,I0037,1,1.26,0.00,1.26
O00297,I0040,2,1.43,0.00,2.86
O00297,I0074,2,1.28,0.00,2.56
O00297,I0104,1,4.65,0.00,4.65
O00298,I0051,3,1.75,0.00,5.25
O00298,I0065,1,4.67,0.00,4.67
O00298,I0077,1,1.45,0.00,1.45
O00298,I0082,1,2.58,0.00,2.58
O00299,I0016,1,2.43,0.00,2.43
O00299,I0075,4,1.36,0.00,5.44
O00299,I0077,5,1.44,0.00,7.20
O00299,I0111,1,8.59,0.00,8.59
O00300,I0045,2,3.34,0.00,6.68
O00300,I0111,3,8.49,0.00,25.47
O00301,I0017,1,1.94,0.00,1.94
O00301,I0057,1,1.78,0.00,1.78
O00301,I0081,2,5.17,0.00,10.34
O00301,I0112,1,10.39,0.00,10.39
O00301,I0113,1,11.94,0.00,11.94
O00302,I0050,2,3.15,0.00,6.30
O00302,I0085,1,2.63,0.00,2.63
O00303,I0063,2,7.43,0.00,14.86
O00303,I0111,4,8.42,0.00,33.68
O00304,I0020,2,1.92,0.00,3.84
O00304,I0076,2,1.25,0.00,2.50
O00304,I0077,1,1.44,0.00,1.44
O00305,I0001,1,11.55,0.00,11.55
O00305,I0002,1,13.71,0.00,13.71
O00305,I0054,2,5.86,0.00,11.72
O00305,I0107,4,6.92,0.00,27.68
O00306,I0073,2,1.50,0.00,3.00
O00307,I0001,2,11.52,0.00,23.04
O00307,I0064,1,2.97,0.00,2.97
O00307,I0110,1,6.95,0.00,6.95
O00308,I0024,1,1.76,0.00,1.76
O00308,I0093,1,1.76,0.00,1.76
O00308,I0094,3,1.69,0.00,5.07
O00308,I0106,1,6.89,0.00,6.89
O00309,I0014,1,1.95,0.00,1.95
O00309,I0035,2,1.27,0.00,2.54
O00309,I0088,2,2.65,0.00,5.30
O00310,I0047,2,3.28,0.00,6.56
O00310,I0054,2,5.86,0.00,11.72
O00310,I0091,1,3.02,0.00,3.02
O00311,I0017,2,1.93,0.00,3.86
O00311,I0103,5,4.34,0.00,21.70
O00312,I0029,3,3.39,0.00,10.17
O00312,I0104,1,4.58,0.00,4.58
O00313,I0059,2,1.79,0.00,3.58
O00313,I0082,1,2.65,0.00,2.65
O00314,I0033,1,2.18,0.00,2.18
O00314,I0040,2,1.42,0.00,2.84
O00314,I0054,4,5.75,0.00,23.00
O00314,I0068,2,4.42,0.00,8.84
O00315,I0025,3,3.74,0.00,11.22
O00315,I0031,2,4.38,0.00,8.76
O00315,I0074,2,1.25,0.00,2.50
O00315,I0097,2,10.33,0.00,20.66
O00315,I0115,1,46.28,0.00,46.28
O00316,I0055,1,1.79,0.00,1.79
O00317,I0086,1,2.53,0.00,2.53
O00317,I0096,3,3.00,0.00,9.00
O00317,I0117,2,42.71,0.00,85.42
O00318,I0038,1,1.45,0.00,1.45
O00318,I0079,1,3.82,0.00,3.82
O00318,I0116,1,43.03,0.00,43.03
O00319,I0027,1,4.75,0.00,4.75
O00319,I0096,1,3.06,0.00,3.06
O00319,I0117,1,42.32,0.00,42.32
O00320,I0046,1,1.02,0.00,1.02
O00320,I0084,2,2.58,0.00,5.16
O00321,I0062,2,4.99,0.00,9.98
O00321,I0084,1,2.65,0.00,2.65
O00321,I0115,3,45.91,0.00,137.73
O00322,I0008,1,11.01,0.00,11.01
O00322,I0046,1,1.02,0.00,1.02
O00322,I0063,3,7.24,0.00,21.72
O00323,I0063,2,7.32,0.00,14.64
O00323,I0112,2,10.37,0.00,20.74
O00324,I0022,2,1.76,0.00,3.52
O00324,I0034,2,4.26,0.00,8.52
O00324,I0067,2,3.62,0.00,7.24
O00324,I0093,1,1.79,0.00,1.79
O00324,I0110,2,6.90,0.00,13.80
O00325,I0024,3,1.77,0.00,5.31
O00325,I0049,3,1.94,0.00,5.82
O00325,I0079,2,3.75,0.00,7.50
O00325,I0086,2,2.56,0.00,5.12
O00326,I0022,2,1.77,0.00,3.54
O00326,I0048,1,1.76,0.00,1.76
O00326,I0051,3,1.79,0.00,5.37
O00327,I0003,2,2.36,0.00,4.72
O00327,I0023,1,1.77,0.00,1.77
O00327,I0024,1,1.75,0.00,1.75
O00327,I0073,2,1.50,0.00,3.00
O00327,I0084,1,2.58,0.00,2.58
O00327,I0104,4,4.68,0.00,18.72
O00328,I0004,1,1.83,0.00,1.83
O00328,I0012,1,1.76,0.00,1.76
O00328,I0045,2,3.34,0.00,6.68
O00328,I0102,1,4.38,0.00,4.38
O00329,I0028,2,5.27,0.00,10.54
O00329,I0081,4,5.15,0.00,20.60
O00329,I0113,3,11.93,0.00,35.79
O00329,I0119,4,17.67,0.00,70.68
O00330,I0017,1,1.95,0.00,1.95
O00330,I0054,4,5.75,0.00,23.00
O00330,I0055,1,1.78,0.00,1.78
O00330,I0069,1,3.67,0.00,3.67
O00330,I0104,2,4.60,0.00,9.20
O00331,I0020,1,1.94,0.00,1.94
O00331,I0072,2,1.35,0.00,2.70
O00332,I0025,3,3.76,0.00,11.28
O00332,I0085,1,2.64,0.00,2.64
O00333,I0016,1,2.44,0.00,2.44
O00333,I0097,1,10.48,0.00,10.48
O00333,I0104,1,4.58,0.00,4.58
O00333,I0111,1,8.62,0.00,8.62
O00334,I0034,3,4.32,0.00,12.96
O00334,I0059,1,1.79,0.00,1.79
O00334,I0065,1,4.72,0.00,4.72
O00335,I0065,1,4.68,0.00,4.68
O00335,I0071,1,1.25,0.00,1.25
O00335,I0081,4,5.20,0.00,20.80
O00335,I0113,2,11.80,0.00,23.60
O00336,I0007,2,1.77,0.00,3.54
O00336,I0039,1,1.43,0.00,1.43
O00336,I0064,1,2.96,0.00,2.96
O00336,I0084,1,2.64,0.00,2.64
O00337,I0010,2,2.02,0.00,4.04
O00337,I0022,2,1.78,0.00,3.56
O00337,I0047,1,3.24,0.00,3.24
O00337,I0075,1,1.34,0.00,1.34
O00338,I0002,2,13.75,0.00,27.50
O00338,I0052,2,2.34,0.00,4.68
O00338,I0075,1,1.34,0.00,1.34
O00339,I0007,4,1.78,0.00,7.12
O00339,I0052,3,2.35,0.00,7.05
O00339,I0117,1,42.92,0.00,42.92
O00340,I0024,3,1.76,0.00,5.28
O00340,I0046,3,1.00,0.00,3.00
O00340,I0063,1,7.38,0.00,7.38
O00340,I0089,3,5.45,0.00,16.35
O00341,I0013,2,3.59,0.00,7.18
O00341,I0024,1,1.77,0.00,1.77
O00341,I0068,1,4.41,0.00,4.41
O00341,I0081,1,5.08,0.00,5.08
O00341,I0106,1,6.89,0.00,6.89
O00342,I0058,1,1.68,0.00,1.68
O00343,I0025,2,3.75,0.00,7.50
O00343,I0064,1,2.99,0.00,2.99
O00343,I0101,2,4.33,0.00,8.66
O00344,I0076,1,1.25,0.00,1.25
O00344,I0093,2,1.79,0.00,3.58
O00345,I0025,1,3.78,0.00,3.78
O00345,I0037,1,1.26,0.00,1.26
O00345,I0039,4,1.42,0.00,5.68
O00345,I0044,3,1.25,0.00,3.75
O00346,I0010,1,2.03,0.00,2.03
O00347,I0033,2,2.19,0.00,4.38
O00347,I0083,5,2.61,0.00,13.05
O00347,I0100,3,4.25,0.00,12.75
O00348,I0032,2,4.02,0.00,8.04
O00348,I0086,2,2.52,0.00,5.04
O00348,I0109,3,6.89,0.00,20.67
O00349,I0040,1,1.45,0.00,1.45
O00349,I0049,1,1.91,0.00,1.91
O00349,I0051,3,1.79,0.00,5.37
O00349,I0076,1,1.26,0.00,1.26
O00349,I0086,1,2.56,0.00,2.56
O00349,I0104,2,4.63,0.00,9.26
O00350,I0071,3,1.26,0.00,3.78
O00351,I0009,1,1.74,0.00,1.74
O00351,I0057,3,1.79,0.00,5.37
O00351,I0071,2,1.26,0.00,2.52
O00351,I0093,1,1.78,0.00,1.78
O00352,I0043,2,1.41,0.00,2.82
O00352,I0062,2,4.95,0.00,9.90
O00352,I0115,1,45.48,0.00,45.48
O00353,I0068,1,4.36,0.00,4.36
O00353,I0078,4,1.36,0.00,5.44
O00353,I0117,1,42.88,0.00,42.88
O00353,I0120,1,17.42,0.00,17.42
O00354,I0087,1,2.69,0.00,2.69
O00354,I0092,1,4.78,0.00,4.78
O00355,I0029,1,3.41,0.00,3.41
O00356,I0027,2,4.72,0.00,9.44
O00356,I0087,2,2.67,0.00,5.34
O00356,I0092,2,4.80,0.00,9.60
O00356,I0112,5,10.34,0.00,51.70
O00357,I0049,1,1.94,0.00,1.94
O00357,I0101,1,4.33,0.00,4.33
O00357,I0111,2,8.47,0.00,16.94
O00357,I0118,1,13.63,0.00,13.63
O00358,I0006,2,3.87,0.00,7.74
O00358,I0080,1,2.27,0.00,2.27
O00358,I0095,1,4.93,0.00,4.93
O00359,I0001,1,11.34,0.00,11.34
O00359,I0011,2,2.80,0.00,5.60
O00359,I0022,2,1.79,0.00,3.58
O00359,I0106,3,6.98,0.00,20.94
O00359,I0107,2,6.77,0.00,13.54
O00359,I0110,1,6.99,0.00,6.99
O00360,I0086,2,2.51,0.00,5.02
O00360,I0104,4,4.62,0.00,18.48
O00361,I0052,2,2.39,0.00,4.78
O00361,I0064,1,2.93,0.00,2.93
O00361,I0072,1,1.36,0.00,1.36
O00361,I0097,1,10.57,0.00,10.57
O00362,I0033,1,2.21,0.00,2.21
O00362,I0038,1,1.42,0.00,1.42
O00362,I0070,2,7.71,0.00,15.42
O00362,I0102,4,4.36,0.00,17.44
O00363,I0098,2,27.72,0.00,55.44
O00363,I0108,5,7.34,0.00,36.70
O00363,I0119,2,17.26,0.00,34.52
O00364,I0004,1,1.86,0.00,1.86
O00365,I0069,2,3.75,0.00,7.50
O00365,I0079,1,3.80,0.00,3.80
O00366,I0031,1,4.40,0.00,4.40
O00366,I0046,1,1.02,0.00,1.02
O00366,I0050,2,3.10,0.00,6.20
O00366,I0055,2,1.74,0.00,3.48
O00366,I0108,1,7.43,0.00,7.43
O00367,I0027,2,4.75,0.00,9.50
O00367,I0040,1,1.44,0.00,1.44
O00367,I0073,2,1.53,0.00,3.06
O00368,I0062,5,5.00,0.00,25.00
O00368,I0078,3,1.33,0.00,3.99
O00368,I0097,2,10.47,0.00,20.94
O00368,I0119,1,17.24,0.00,17.24
O00369,I0008,1,11.08,0.00,11.08
O00369,I0069,3,3.71,0.00,11.13
O00369,I0094,2,1.70,0.00,3.40
O00370,I0062,1,4.92,0.00,4.92
O00370,I0094,4,1.70,0.00,6.80
O00370,I0095,1,4.91,0.00,4.91
O00370,I0116,1,43.22,0.00,43.22
O00371,I0031,4,4.33,0.00,17.32
O00371,I0052,4,2.37,0.00,9.48
O00371,I0107,3,6.92,0.00,20.76
O00371,I0114,1,16.73,0.00,16.73
O00372,I0038,2,1.45,0.00,2.90
O00372,I0068,2,4.44,0.00,8.88
O00372,I0119,2,17.20,0.00,34.40
O00373,I0052,1,2.35,0.00,2.35
O00373,I0074,1,1.26,0.00,1.26
O00373,I0118,5,13.50,0.00,67.50
O00374,I0034,1,4.32,0.00,4.32
O00375,I0001,3,11.55,0.00,34.65
O00375,I0018,1,1.86,0.00,1.86
O00375,I0021,2,1.69,0.00,3.38
O00375,I0070,1,7.75,0.00,7.75
O00376,I0011,1,2.81,0.00,2.81
O00376,I0057,1,1.79,0.00,1.79
O00376,I0064,1,2.95,0.00,2.95
O00376,I0071,1,1.27,0.00,1.27
O00377,I0012,1,1.78,0.00,1.78
O00377,I0084,2,2.60,0.00,5.20
O00377,I0094,4,1.68,0.00,6.72
O00377,I0097,1,10.54,0.00,10.54
O00378,I0056,1,1.86,0.00,1.86
O00378,I0100,2,4.23,0.00,8.46
O00379,I0022,1,1.75,0.00,1.75
O00379,I0053,3,6.58,0.00,19.74
O00379,I0093,1,1.79,0.00,1.79
O00380,I0069,1,3.70,0.00,3.70
O00380,I0073,3,1.51,0.00,4.53
O00381,I0019,2,2.09,0.00,4.18
O00381,I0092,1,4.83,0.00,4.83
O00382,I0008,1,10.91,0.00,10.91
O00382,I0010,1,1.99,0.00,1.99
O00382,I0076,3,1.26,0.00,3.78
O00383,I0009,3,1.75,0.00,5.25
O00383,I0011,2,2.81,0.00,5.62
O00383,I0023,1,1.75,0.00,1.75
O00383,I0117,1,42.76,0.00,42.76
O00384,I0022,1,1.79,0.00,1.79
O00385,I0002,1,13.79,0.00,13.79
O00385,I0006,2,3.87,0.00,7.74
O00385,I0031,2,4.32,0.00,8.64
O00385,I0047,1,3.27,0.00,3.27
O00385,I0108,2,7.43,0.00,14.86
